% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.799969735e+02 +6.799969735e+02 +2.179069735e+02 -4.620900000e+02 +3.0563e+00 +2.5469e+00 -2.3159e+00 -1.9767e+00 +2.8374e+00 +1.1588e+00 -2.2068e+00 -3.2678e+00 -1.1349e-01 +3.0764e+00
379 +1.768484157e+02 +1.768484157e+02 -2.852415843e+02 -4.620900000e+02 -8.9946e-01 -2.2477e+00 +1.5666e+00 +3.8347e+00 +4.1810e+00 +7.4421e-01 +3.0574e+00 +1.7615e+00 -3.4742e-01 -1.1579e+00
557 +1.211808176e+02 +1.211808176e+02 -3.409091824e+02 -4.620900000e+02 -2.9943e+00 +5.2592e-01 +2.9464e+00 +1.8663e+00 +1.9282e+00 +2.3288e+00 +3.0574e+00 +3.0129e+00 +3.3001e+00 -8.3711e-01
728 +9.669441001e+01 +9.669441001e+01 -3.653955900e+02 -4.620900000e+02 +6.0885e-01 +5.2592e-01 +2.9464e+00 +1.8663e+00 +1.9282e+00 +2.3288e+00 +3.0574e+00 +3.0129e+00 +3.3001e+00 +6.6768e-01
1072 +4.899792866e+01 +4.899792866e+01 -4.130920713e+02 -4.620900000e+02 -2.2345e+00 +5.2592e-01 +2.9464e+00 +1.8663e+00 +1.1454e+00 +7.4421e-01 +3.0574e+00 +1.7615e+00 +7.5112e-01 +7.9698e-02
1580 +3.839720932e+01 +3.839720932e+01 -4.236927907e+02 -4.620900000e+02 -2.2345e+00 +5.2592e-01 +2.9464e+00 +1.8593e+00 +1.1454e+00 +1.6003e+00 +3.0574e+00 +2.2217e+00 +7.5112e-01 +7.9698e-02
2271 +2.033757490e+01 +2.033757490e+01 -4.417524251e+02 -4.620900000e+02 -2.2345e+00 +7.2227e-01 +3.0206e+00 +1.4012e+00 +1.1454e+00 +1.6003e+00 +3.0574e+00 +2.2217e+00 +2.2039e+00 +7.9698e-02
2975 +1.421459834e+01 +1.421459834e+01 -4.478754017e+02 -4.620900000e+02 -2.3044e+00 +7.2227e-01 +3.0206e+00 +1.4012e+00 +2.2701e+00 +1.6003e+00 +3.0574e+00 +2.2217e+00 +2.2039e+00 +7.9698e-02
4002 +9.429530949e+00 +9.429530949e+00 -4.526604691e+02 -4.620900000e+02 -2.3044e+00 +1.4169e+00 +2.1984e+00 +1.4012e+00 +2.2701e+00 +1.6003e+00 +3.0574e+00 +2.2217e+00 +2.2039e+00 +7.8717e-02
5750 +6.156706120e+00 +6.156706120e+00 -4.559332939e+02 -4.620900000e+02 -2.3044e+00 +1.4169e+00 +2.1984e+00 +7.2774e-01 +2.2812e+00 +2.1526e+00 +3.0357e+00 +2.2217e+00 +2.2039e+00 +4.6466e-02
7353 +3.961530176e+00 +3.961530176e+00 -4.581284698e+02 -4.620900000e+02 -2.3427e+00 +1.4169e+00 +2.2185e+00 +7.2774e-01 +2.2992e+00 +2.1526e+00 +3.0357e+00 +2.5902e+00 +1.8286e+00 +4.6466e-02
8934 +2.018334821e+00 +2.018334821e+00 -4.600716652e+02 -4.620900000e+02 -2.3427e+00 +2.2477e+00 +2.2185e+00 +7.2774e-01 +2.2992e+00 +2.1748e+00 +2.5573e+00 +2.5902e+00 +1.8286e+00 +4.6466e-02
37969 +1.349026067e+00 +1.349026067e+00 -4.607409739e+02 -4.620900000e+02 -2.3427e+00 +2.3124e+00 +2.2185e+00 +7.2787e-01 +2.2992e+00 +2.1748e+00 +2.5573e+00 +2.5902e+00 +1.8286e+00 +4.6466e-02
40752 +1.847728660e-01 +1.847728660e-01 -4.619052271e+02 -4.620900000e+02 -2.3390e+00 +2.3124e+00 +2.2185e+00 +7.2787e-01 +2.2992e+00 +2.1748e+00 +2.5465e+00 +2.5902e+00 +1.8035e+00 +6.4201e-02
41120 +1.469343870e-01 +1.469343870e-01 -4.619430656e+02 -4.620900000e+02 -2.3390e+00 +2.3022e+00 +2.2185e+00 +7.2787e-01 +2.2992e+00 +2.1748e+00 +2.5465e+00 +2.5902e+00 +1.8035e+00 +6.4201e-02
72328 +6.496074730e-02 +6.496074730e-02 -4.620250393e+02 -4.620900000e+02 -2.3407e+00 +2.3070e+00 +2.2230e+00 +7.2774e-01 +2.2992e+00 +2.1748e+00 +2.5460e+00 +2.5973e+00 +1.8000e+00 +5.9255e-02
84096 +4.643244390e-02 +4.643244390e-02 -4.620435676e+02 -4.620900000e+02 -2.3390e+00 +2.3015e+00 +2.2123e+00 +7.2787e-01 +2.2992e+00 +2.1751e+00 +2.5465e+00 +2.5960e+00 +1.8035e+00 +6.1941e-02
85482 +2.120151697e-02 +2.120151697e-02 -4.620687985e+02 -4.620900000e+02 -2.3419e+00 +2.3015e+00 +2.2123e+00 +7.2787e-01 +2.2992e+00 +2.1751e+00 +2.5465e+00 +2.5960e+00 +1.8035e+00 +6.0622e-02
93336 +1.108292943e-02 +1.108292943e-02 -4.620789171e+02 -4.620900000e+02 -2.3390e+00 +2.3015e+00 +2.2123e+00 +7.2787e-01 +2.2992e+00 +2.1751e+00 +2.5465e+00 +2.5959e+00 +1.8035e+00 +5.6580e-02
100747 +9.639751882e-03 +9.639751882e-03 -4.620803602e+02 -4.620900000e+02 -2.3390e+00 +2.3015e+00 +2.2123e+00 +7.2787e-01 +2.2992e+00 +2.1751e+00 +2.5465e+00 +2.5959e+00 +1.8035e+00 +5.8108e-02
111731 +3.585572061e-03 +3.585572061e-03 -4.620864144e+02 -4.620900000e+02 -2.3390e+00 +2.3015e+00 +2.2123e+00 +7.2787e-01 +2.2992e+00 +2.1751e+00 +2.5465e+00 +2.5973e+00 +1.8035e+00 +5.7834e-02
159722 +2.263244991e-03 +2.263244991e-03 -4.620877368e+02 -4.620900000e+02 -2.3407e+00 +2.3007e+00 +2.2123e+00 +7.2787e-01 +2.2992e+00 +2.1751e+00 +2.5468e+00 +2.5973e+00 +1.8035e+00 +5.7834e-02
261233 +1.578955660e-03 +1.578955660e-03 -4.620884210e+02 -4.620900000e+02 -2.3409e+00 +2.3002e+00 +2.2143e+00 +7.2807e-01 +2.2992e+00 +2.1751e+00 +2.5475e+00 +2.5973e+00 +1.8032e+00 +5.7834e-02
262770 +4.163142996e-04 +4.163142996e-04 -4.620895837e+02 -4.620900000e+02 -2.3407e+00 +2.3002e+00 +2.2143e+00 +7.2787e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8035e+00 +5.7834e-02
308693 +3.203600876e-04 +3.203600876e-04 -4.620896796e+02 -4.620900000e+02 -2.3407e+00 +2.3002e+00 +2.2140e+00 +7.2787e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8035e+00 +5.7834e-02
318065 +1.820277164e-04 +1.820277164e-04 -4.620898180e+02 -4.620900000e+02 -2.3409e+00 +2.3002e+00 +2.2140e+00 +7.2787e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7834e-02
449735 +1.356992389e-04 +1.356992389e-04 -4.620898643e+02 -4.620900000e+02 -2.3409e+00 +2.3002e+00 +2.2134e+00 +7.2787e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7834e-02
919944 +5.090797112e-05 +5.090797112e-05 -4.620899491e+02 -4.620900000e+02 -2.3408e+00 +2.2999e+00 +2.2136e+00 +7.2793e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7453e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.145351363e+03 +2.145351363e+03 +2.223011363e+03 +7.766000000e+01 -1.6474e-02 -2.8601e+00 +1.0793e-01 +1.6196e+00 +4.7426e+00 -1.0002e+00 +1.5676e+00 +3.1122e+00 +4.2084e+00 +1.3321e+00
397 +1.216076463e+02 +1.216076463e+02 +1.992676463e+02 +7.766000000e+01 +6.7795e-01 +1.1189e+00 +1.3328e+00 +2.1814e+00 -1.4062e+00 -9.4111e-02 +1.4711e+00 -1.6049e-01 +6.4196e-01 -3.4193e+00
588 +9.590019663e+01 +9.590019663e+01 +1.735601966e+02 +7.766000000e+01 +4.6955e-01 +3.7973e-01 -6.2597e-01 +4.2028e+00 -1.4062e+00 -9.4111e-02 +1.4711e+00 -1.6049e-01 +6.4390e-01 -3.7991e+00
1775 +6.192906719e+01 +6.192906719e+01 +1.395890672e+02 +7.766000000e+01 +4.6955e-01 -1.5490e+00 -6.2597e-01 +4.2028e+00 -2.4660e+00 -9.4111e-02 +1.5845e+00 -3.5177e-01 +6.4390e-01 -3.7991e+00
2763 +3.967453459e+01 +3.967453459e+01 +1.173345346e+02 +7.766000000e+01 +4.6955e-01 +8.8834e-01 -6.2597e-01 +2.5598e+00 -2.4660e+00 -9.9804e-01 +1.5845e+00 -3.5177e-01 +6.4390e-01 -3.8606e+00
4130 +2.459301947e+01 +2.459301947e+01 +1.022530195e+02 +7.766000000e+01 +4.6955e-01 +2.2448e-02 -3.7099e-01 +2.5598e+00 -2.4660e+00 -1.1701e+00 +1.5845e+00 -2.4587e-01 +5.6870e-01 -3.8606e+00
7257 +1.564993216e+01 +1.564993216e+01 +9.330993216e+01 +7.766000000e+01 +4.6955e-01 +9.6471e-02 -3.7099e-01 +2.5598e+00 -2.4660e+00 -5.1131e-01 +1.1261e+00 +1.2441e-01 +5.8465e-01 -3.8606e+00
9015 +9.335878177e+00 +9.335878177e+00 +8.699587818e+01 +7.766000000e+01 +2.3919e+00 -8.1952e-01 -4.2726e-01 +2.5916e+00 -2.4660e+00 -5.1131e-01 +1.1261e+00 +1.2441e-01 +5.8465e-01 -3.8606e+00
9799 +5.056133860e+00 +5.056133860e+00 +8.271613386e+01 +7.766000000e+01 +2.3919e+00 -8.1952e-01 -4.2726e-01 +2.5916e+00 -2.4660e+00 -5.1131e-01 +1.0783e+00 +1.2441e-01 +5.8465e-01 -3.8606e+00
