% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.065365039e+07 +7.065365039e+07 +7.065344051e+07 -2.098800000e+02 +3.8867e+00 +4.4161e+00 -4.9896e+00
193 +5.563872722e+02 +5.563872722e+02 +3.465072722e+02 -2.098800000e+02 -2.4607e+00 -2.0015e-01 +3.5409e+00
283 +2.392383012e+02 +2.392383012e+02 +2.935830116e+01 -2.098800000e+02 -2.1213e+00 +6.5207e-01 +3.5409e+00
1125 +1.428186627e+02 +1.428186627e+02 -6.706133734e+01 -2.098800000e+02 +1.1684e+00 +4.8109e-01 +3.5663e+00
11467 +7.086630759e+01 +7.086630759e+01 -1.390136924e+02 -2.098800000e+02 +1.2028e+00 +4.6650e-01 +3.5453e+00
19693 +3.365321587e+00 +3.365321587e+00 -2.065146784e+02 -2.098800000e+02 +7.7499e-01 +4.3431e-01 +3.5526e+00
69360 +6.573361029e-03 +6.573361029e-03 -2.098734266e+02 -2.098800000e+02 +1.2070e+00 +4.4794e-01 +3.5545e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.435345994e+07 +1.435345994e+07 +1.435336785e+07 -9.209000000e+01 -4.5898e+00 -2.1935e+00 -3.6902e+00
200 +1.465751410e+03 +1.465751410e+03 +1.373661410e+03 -9.209000000e+01 +1.3810e+00 +2.1994e+00 +5.6544e-02
300 +1.945923691e+02 +1.945923691e+02 +1.025023691e+02 -9.209000000e+01 +5.1568e-01 +2.1994e+00 +9.2860e-02
798 +1.021456892e+01 +1.021456892e+01 -8.187543108e+01 -9.209000000e+01 +5.1568e-01 +2.6843e+00 +9.2860e-02
2773 +9.966003134e+00 +9.966003134e+00 -8.212399687e+01 -9.209000000e+01 +7.6638e-01 +2.5591e+00 +9.2860e-02
16365 +4.311179884e-01 +4.311179884e-01 -9.165888201e+01 -9.209000000e+01 +6.9184e-01 +2.6272e+00 +8.9786e-02
58454 +3.290975313e-01 +3.290975313e-01 -9.176090247e+01 -9.209000000e+01 +7.2452e-01 +2.6217e+00 +8.9869e-02
138956 +1.839753968e-01 +1.839753968e-01 -9.190602460e+01 -9.209000000e+01 +7.2571e-01 +2.6217e+00 +9.0002e-02
206384 +1.697048532e-02 +1.697048532e-02 -9.207302951e+01 -9.209000000e+01 +7.2571e-01 +2.6217e+00 +9.0272e-02
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.716190424e+06 +6.716190424e+06 +6.716102534e+06 -8.789000000e+01 +1.8124e+00 -2.3232e+00 +3.6904e+00
98 +2.518404071e+02 +2.518404071e+02 +1.639504071e+02 -8.789000000e+01 -8.7123e-02 +3.1672e+00 +1.2453e+00
397 +1.679145241e+02 +1.679145241e+02 +8.002452408e+01 -8.789000000e+01 -8.7123e-02 +3.2761e+00 +1.2453e+00
497 +6.499708407e+01 +6.499708407e+01 -2.289291593e+01 -8.789000000e+01 -8.7123e-02 +3.4422e+00 +1.2453e+00
692 +2.519230267e+01 +2.519230267e+01 -6.269769733e+01 -8.789000000e+01 -8.7123e-02 +3.6956e+00 +1.2453e+00
890 +2.509905022e+01 +2.509905022e+01 -6.279094978e+01 -8.789000000e+01 +1.1068e-01 +3.6956e+00 +1.2453e+00
4824 +6.918180527e+00 +6.918180527e+00 -8.097181947e+01 -8.789000000e+01 +2.3370e-01 +3.6545e+00 +1.2469e+00
7798 +4.130541521e+00 +4.130541521e+00 -8.375945848e+01 -8.789000000e+01 +2.8850e-01 +3.6115e+00 +1.2479e+00
12130 +2.285010301e+00 +2.285010301e+00 -8.560498970e+01 -8.789000000e+01 -1.6284e-01 +3.6406e+00 +1.2512e+00
43232 +3.302511464e-01 +3.302511464e-01 -8.755974885e+01 -8.789000000e+01 +2.3831e-01 +3.6463e+00 +1.2502e+00
50603 +1.133540722e-01 +1.133540722e-01 -8.777664593e+01 -8.789000000e+01 +2.3699e-01 +3.6456e+00 +1.2493e+00
107217 +5.801275916e-02 +5.801275916e-02 -8.783198724e+01 -8.789000000e+01 +2.3928e-01 +3.6456e+00 +1.2499e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.248702405e+06 +2.248702405e+06 +2.249022595e+06 +3.201900000e+02 -4.9135e+00 +3.6596e+00 +3.0088e+00
190 +5.779080031e+03 +5.779080031e+03 +6.099270031e+03 +3.201900000e+02 -1.1490e+00 -4.4579e+00 +1.3679e+00
282 +2.116634530e+03 +2.116634530e+03 +2.436824530e+03 +3.201900000e+02 -2.9569e+00 -3.2439e+00 +1.3679e+00
566 +1.461521993e+03 +1.461521993e+03 +1.781711993e+03 +3.201900000e+02 +5.2351e-01 -2.1227e+00 +1.3679e+00
1108 +9.969505170e+02 +9.969505170e+02 +1.317140517e+03 +3.201900000e+02 -7.7735e-01 -2.4012e+00 +1.4376e+00
1384 +1.046835071e+02 +1.046835071e+02 +4.248735071e+02 +3.201900000e+02 -7.7735e-01 -2.4012e+00 +1.3926e+00
8348 +2.910131771e+01 +2.910131771e+01 +3.492913177e+02 +3.201900000e+02 -4.2334e-01 -2.3900e+00 +1.3983e+00
17323 +3.566114955e+00 +3.566114955e+00 +3.237561150e+02 +3.201900000e+02 +1.8784e-01 -2.3414e+00 +1.4015e+00
77546 +1.811504778e+00 +1.811504778e+00 +3.220015048e+02 +3.201900000e+02 -4.3100e-01 -2.3613e+00 +1.4047e+00
95955 +1.543256577e+00 +1.543256577e+00 +3.217332566e+02 +3.201900000e+02 -4.3100e-01 -2.3613e+00 +1.4044e+00
102140 +4.303365856e-01 +4.303365856e-01 +3.206203366e+02 +3.201900000e+02 -4.3100e-01 -2.3613e+00 +1.4026e+00
168284 +2.268185142e-01 +2.268185142e-01 +3.204168185e+02 +3.201900000e+02 -4.3266e-01 -2.3613e+00 +1.4028e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.436692493e+07 +2.436692493e+07 +2.436682069e+07 -1.042400000e+02 -2.7049e-01 +9.4629e-01 -3.7313e+00
98 +6.687473801e+03 +6.687473801e+03 +6.583233801e+03 -1.042400000e+02 +1.2880e-01 -4.3757e+00 +1.2262e+00
788 +5.639679893e+03 +5.639679893e+03 +5.535439893e+03 -1.042400000e+02 +5.5235e-01 -4.2768e+00 +1.3924e+00
1179 +3.728410359e+03 +3.728410359e+03 +3.624170359e+03 -1.042400000e+02 +4.3016e-01 -4.2768e+00 +1.3715e+00
2558 +3.203863746e+02 +3.203863746e+02 +2.161463746e+02 -1.042400000e+02 +4.2555e-01 -3.9638e+00 +1.2960e+00
3640 +2.130788157e+02 +2.130788157e+02 +1.088388157e+02 -1.042400000e+02 +3.8334e-01 -3.9638e+00 +1.3280e+00
5607 +1.271396671e+02 +1.271396671e+02 +2.289966707e+01 -1.042400000e+02 +1.9802e-01 -3.5753e+00 +1.3165e+00
5706 +5.203211593e+01 +5.203211593e+01 -5.220788407e+01 -1.042400000e+02 +1.9802e-01 -3.7097e+00 +1.3165e+00
5803 +3.298100649e+01 +3.298100649e+01 -7.125899351e+01 -1.042400000e+02 +1.9802e-01 -3.7569e+00 +1.3165e+00
7887 +1.355362243e+01 +1.355362243e+01 -9.068637757e+01 -1.042400000e+02 +3.5624e-01 -4.0068e+00 +1.3165e+00
8185 +7.190328265e+00 +7.190328265e+00 -9.704967173e+01 -1.042400000e+02 +3.5624e-01 -3.9210e+00 +1.3165e+00
12871 +5.528440150e+00 +5.528440150e+00 -9.871155985e+01 -1.042400000e+02 +3.8334e-01 -3.9276e+00 +1.3112e+00
14097 +2.415646029e-01 +2.415646029e-01 -1.039984354e+02 -1.042400000e+02 +3.9056e-01 -3.9276e+00 +1.3140e+00
