% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.669678916e+01 +7.669678916e+01 +1.561767892e+02 +7.948000000e+01 -4.7196e+00 -9.2719e-01 +6.7973e-01 -2.5114e+00 +1.1157e+00 -2.1876e+00 -2.3888e-01 +2.6780e+00 -6.2444e-01 -1.8863e+00
391 +1.298404745e+01 +1.298404745e+01 +9.246404745e+01 +7.948000000e+01 +1.6743e+00 -1.0251e+00 -6.9915e-01 -1.6512e-01 -1.9891e+00 -1.5900e+00 -1.3619e+00 -5.1956e-01 -1.5685e+00 -2.9480e+00
583 +6.784591532e+00 +6.784591532e+00 +8.626459153e+01 +7.948000000e+01 +1.6743e+00 -1.0251e+00 +3.0039e-02 +3.3941e+00 -3.3605e+00 +1.5014e-01 -1.3243e+00 +1.7054e-02 -1.5685e+00 -2.9814e+00
773 +3.523859963e+00 +3.523859963e+00 +8.300385996e+01 +7.948000000e+01 +6.8999e-01 -1.1721e+00 -6.9915e-01 +3.3941e+00 -3.3605e+00 +1.5014e-01 -7.0912e-01 +1.7054e-02 -1.5685e+00 -3.5668e+00
964 +2.218823605e+00 +2.218823605e+00 +8.169882361e+01 +7.948000000e+01 +6.8999e-01 -1.1721e+00 -6.9915e-01 +8.7276e-01 -3.3605e+00 +1.5014e-01 -7.0912e-01 +1.7054e-02 -1.5685e+00 -2.9814e+00
1152 +1.389106157e+00 +1.389106157e+00 +8.086910616e+01 +7.948000000e+01 +6.8999e-01 -1.1721e+00 -6.9915e-01 +1.8155e+00 -3.4039e+00 +1.5014e-01 -7.0912e-01 +1.5263e-01 -1.5685e+00 -2.5804e+00
1534 +6.779091491e-01 +6.779091491e-01 +8.015790915e+01 +7.948000000e+01 +6.8999e-01 -1.1721e+00 -6.9915e-01 +1.8155e+00 -2.8186e+00 +1.5014e-01 -7.0912e-01 +1.7054e-02 -1.5685e+00 -2.9814e+00
1718 +3.737671121e-01 +3.737671121e-01 +7.985376711e+01 +7.948000000e+01 +6.8999e-01 -1.1721e+00 -6.9915e-01 +1.8155e+00 -2.8186e+00 +1.5014e-01 +9.9311e-02 +1.7054e-02 -1.5685e+00 -2.9814e+00
2093 +2.006788454e-01 +2.006788454e-01 +7.968067885e+01 +7.948000000e+01 +5.0573e-01 -1.1721e+00 -6.9915e-01 +1.8155e+00 -2.8186e+00 +1.5014e-01 -8.8945e-02 +1.7054e-02 -1.5685e+00 -2.9814e+00
2654 +8.485283280e-02 +8.485283280e-02 +7.956485283e+01 +7.948000000e+01 +4.4317e-01 -1.1721e+00 -6.9915e-01 +1.8155e+00 -2.8186e+00 +4.5679e-01 -8.8945e-02 +1.7054e-02 -1.5685e+00 -3.0559e+00
3019 +5.671066665e-02 +5.671066665e-02 +7.953671067e+01 +7.948000000e+01 +4.4317e-01 -1.1721e+00 -6.9915e-01 +1.8155e+00 -2.7036e+00 +4.5679e-01 -8.8945e-02 +8.9722e-02 -1.5685e+00 -3.0559e+00
