% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.378341235e+01 +5.378341235e+01 +4.457341235e+01 -9.210000000e+00 +2.3537e+00 -2.8217e+00 +2.3597e+00
93 +1.475700593e+01 +1.475700593e+01 +5.547005934e+00 -9.210000000e+00 +3.8486e+00 +4.0997e+00 +3.9241e+00
172 +7.521611747e+00 +7.521611747e+00 -1.688388253e+00 -9.210000000e+00 +4.9841e+00 +3.6512e+00 +4.6760e+00
359 +5.454233127e+00 +5.454233127e+00 -3.755766873e+00 -9.210000000e+00 +3.8246e+00 +3.6469e+00 +5.1147e+00
716 +2.184863168e+00 +2.184863168e+00 -7.025136832e+00 -9.210000000e+00 +4.2856e+00 +4.5350e+00 +5.1147e+00
1079 +2.947149886e-01 +2.947149886e-01 -8.915285011e+00 -9.210000000e+00 +5.0212e+00 +4.9068e+00 +5.1147e+00
1267 +1.592230576e-02 +1.592230576e-02 -9.194077694e+00 -9.210000000e+00 +4.9841e+00 +5.3167e+00 +5.1147e+00
1449 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +5.5355e+00 +5.3167e+00 +5.1147e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.515352990e+01 +5.515352990e+01 +7.111435299e+02 +6.559900000e+02 +3.2949e+00 -4.6742e+00 +2.4180e-01
100 +1.088175147e+01 +1.088175147e+01 +6.668717515e+02 +6.559900000e+02 -4.5560e+00 -4.8648e+00 -4.9102e+00
196 +6.811792109e+00 +6.811792109e+00 +6.628017921e+02 +6.559900000e+02 +2.7232e+00 -3.8499e+00 -4.9102e+00
295 +1.795991588e+00 +1.795991588e+00 +6.577859916e+02 +6.559900000e+02 +4.7103e+00 -4.8076e+00 -4.9102e+00
492 +1.483983664e+00 +1.483983664e+00 +6.574739837e+02 +6.559900000e+02 +4.8417e+00 -4.8648e+00 -4.9102e+00
592 +7.124727295e-01 +7.124727295e-01 +6.567024727e+02 +6.559900000e+02 +4.8958e+00 -4.8076e+00 -5.3126e+00
791 +5.859637972e-01 +5.859637972e-01 +6.565759638e+02 +6.559900000e+02 +4.8417e+00 -4.8648e+00 -5.2808e+00
1189 +1.041927517e-01 +1.041927517e-01 +6.560941928e+02 +6.559900000e+02 +4.8958e+00 -5.2064e+00 -5.3126e+00
1685 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.1898e+00 -5.6380e+00 -5.2925e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.153717127e+02 +1.153717127e+02 +1.820817127e+02 +6.671000000e+01 +4.5682e+00 +9.7838e-01 +3.6898e+00
96 +4.254197796e+00 +4.254197796e+00 +7.096419780e+01 +6.671000000e+01 -3.7780e+00 -4.7834e+00 -4.7653e+00
274 +2.566787955e+00 +2.566787955e+00 +6.927678795e+01 +6.671000000e+01 -3.7780e+00 -4.7834e+00 -4.9340e+00
367 +1.622467789e+00 +1.622467789e+00 +6.833246779e+01 +6.671000000e+01 -3.9355e+00 -4.9225e+00 -4.9687e+00
629 +1.320732823e+00 +1.320732823e+00 +6.803073282e+01 +6.671000000e+01 -4.2372e+00 -4.9225e+00 -4.9687e+00
1079 +7.628061222e-01 +7.628061222e-01 +6.747280612e+01 +6.671000000e+01 -4.2372e+00 -5.6104e+00 -5.1296e+00
1807 +2.319401306e-02 +2.319401306e-02 +6.673319401e+01 +6.671000000e+01 -4.9768e+00 -5.6104e+00 -5.1296e+00
2516 +0.000000000e+00 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -5.4854e+00 -5.6104e+00 -5.1296e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
