% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.289311098e+02 +5.289311098e+02 +6.684110983e+01 -4.620900000e+02 -2.0391e+00 +1.6989e-01 -3.4892e+00 +4.8694e+00 +3.0086e+00 +2.5306e+00 +1.4477e+00 +1.9244e+00 -2.4559e+00 +1.7760e+00
198 +2.112363899e+02 +2.112363899e+02 -2.508536101e+02 -4.620900000e+02 -3.4401e+00 +4.1750e+00 +2.3646e+00 +2.0395e-01 +1.6026e+00 +1.4560e+00 +2.1730e-01 -3.8997e-01 +1.3763e-01 +5.2530e-01
987 +1.554350725e+02 +1.554350725e+02 -3.066549275e+02 -4.620900000e+02 -3.8286e-01 +4.1750e+00 +2.2005e+00 +2.0395e-01 +2.4698e+00 +3.4823e+00 +9.5694e-02 +3.4502e+00 +1.3763e-01 +5.2530e-01
1786 +9.311202426e+01 +9.311202426e+01 -3.689779757e+02 -4.620900000e+02 +1.7240e+00 +3.1838e+00 +1.5132e+00 -1.2747e+00 +2.2527e+00 +2.1807e+00 +1.5891e+00 +4.3992e+00 +1.4035e+00 +9.2322e-01
2184 +6.262664867e+01 +6.262664867e+01 -3.994633513e+02 -4.620900000e+02 +1.1183e+00 +3.1838e+00 +1.5132e+00 -1.2747e+00 +2.2527e+00 +2.1807e+00 +1.5891e+00 +2.4386e+00 +1.4035e+00 +4.6591e-02
2779 +3.880646441e+01 +3.880646441e+01 -4.232835356e+02 -4.620900000e+02 +1.2563e+00 +3.2848e+00 +2.2005e+00 -1.1133e+00 +2.3489e+00 +2.1807e+00 +1.5891e+00 +2.5273e+00 +1.4035e+00 +4.6591e-02
3372 +2.398574294e+01 +2.398574294e+01 -4.381042571e+02 -4.620900000e+02 +1.2563e+00 +3.1838e+00 +2.2005e+00 +1.5198e+00 +2.2527e+00 +2.1807e+00 +1.5891e+00 +2.5273e+00 +1.4035e+00 +4.6591e-02
5736 +1.560896997e+01 +1.560896997e+01 -4.464810300e+02 -4.620900000e+02 +1.3833e+00 +3.1838e+00 +2.2005e+00 +6.7367e-01 +2.2527e+00 +2.1807e+00 +1.5891e+00 +1.7473e+00 +1.7810e+00 +4.6591e-02
6529 +9.081452570e+00 +9.081452570e+00 -4.530085474e+02 -4.620900000e+02 +1.3833e+00 +2.2760e+00 +2.2005e+00 +1.5198e+00 +2.2527e+00 +2.1807e+00 +2.0827e+00 +2.2061e+00 +1.7810e+00 -2.4528e-01
8504 +5.554629184e+00 +5.554629184e+00 -4.565353708e+02 -4.620900000e+02 +2.3318e+00 +2.2760e+00 +2.2005e+00 +6.7367e-01 +2.2527e+00 +2.1807e+00 +2.0827e+00 +2.2061e+00 +1.7810e+00 +5.3793e-02
