% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.658590957e+02 +1.658590957e+02 -2.962309043e+02 -4.620900000e+02 +9.5505e-01 -1.4575e+00
97 +7.194077015e+00 +7.194077015e+00 -4.548959230e+02 -4.620900000e+02 +1.3976e+00 +2.2471e+00
492 +4.788560695e+00 +4.788560695e+00 -4.573014393e+02 -4.620900000e+02 +3.2904e-01 +2.3163e+00
591 +2.127027493e+00 +2.127027493e+00 -4.599629725e+02 -4.620900000e+02 +1.3976e+00 +2.3057e+00
789 +1.354935830e+00 +1.354935830e+00 -4.607350642e+02 -4.620900000e+02 +1.3170e+00 +2.3057e+00
3146 +5.761834527e-01 +5.761834527e-01 -4.615138165e+02 -4.620900000e+02 +2.2865e+00 +2.2991e+00
5981 +3.569779421e-01 +3.569779421e-01 -4.617330221e+02 -4.620900000e+02 +2.3012e+00 +2.2991e+00
6081 +1.182525683e-01 +1.182525683e-01 -4.619717474e+02 -4.620900000e+02 +2.3164e+00 +2.2991e+00
9634 +1.727134022e-02 +1.727134022e-02 -4.620727287e+02 -4.620900000e+02 +2.3313e+00 +2.2991e+00
9727 +1.554987337e-02 +1.554987337e-02 -4.620744501e+02 -4.620900000e+02 +2.3317e+00 +2.2991e+00
17448 +7.638257744e-03 +7.638257744e-03 -4.620823617e+02 -4.620900000e+02 +2.3356e+00 +2.2991e+00
27191 +2.266817928e-03 +2.266817928e-03 -4.620877332e+02 -4.620900000e+02 +2.3389e+00 +2.2991e+00
39106 +8.321183716e-04 +8.321183716e-04 -4.620891679e+02 -4.620900000e+02 +2.3389e+00 +2.3003e+00
47754 +4.375702449e-04 +4.375702449e-04 -4.620895624e+02 -4.620900000e+02 +2.3396e+00 +2.3003e+00
172371 +1.603522672e-04 +1.603522672e-04 -4.620898396e+02 -4.620900000e+02 +2.3406e+00 +2.3003e+00
191228 +1.515655529e-04 +1.515655529e-04 -4.620898484e+02 -4.620900000e+02 +2.3408e+00 +2.3003e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.736866366e+02 +2.736866366e+02 +3.513466366e+02 +7.766000000e+01 -2.7565e+00 +4.0318e+00
99 +8.172102342e+00 +8.172102342e+00 +8.583210234e+01 +7.766000000e+01 +1.3114e+00 -1.5442e+00
386 +6.110497967e+00 +6.110497967e+00 +8.377049797e+01 +7.766000000e+01 +5.0073e-01 -5.6891e-01
973 +3.327819968e+00 +3.327819968e+00 +8.098781997e+01 +7.766000000e+01 +1.4391e+00 -5.6891e-01
1553 +1.618729553e+00 +1.618729553e+00 +7.927872955e+01 +7.766000000e+01 +1.4391e+00 -8.6320e-01
2720 +2.518493363e-01 +2.518493363e-01 +7.791184934e+01 +7.766000000e+01 +2.3702e+00 -8.6320e-01
14041 +1.034923164e-01 +1.034923164e-01 +7.776349232e+01 +7.766000000e+01 +2.3896e+00 -8.6320e-01
26066 +9.376342041e-02 +9.376342041e-02 +7.775376342e+01 +7.766000000e+01 +2.3946e+00 -8.6320e-01
42259 +1.489909749e-02 +1.489909749e-02 +7.767489910e+01 +7.766000000e+01 +2.3891e+00 -8.5586e-01
57955 +8.247378270e-03 +8.247378270e-03 +7.766824738e+01 +7.766000000e+01 +2.3917e+00 -8.5623e-01
74671 +5.332795297e-03 +5.332795297e-03 +7.766533280e+01 +7.766000000e+01 +2.3985e+00 -8.5430e-01
76291 +2.249301328e-03 +2.249301328e-03 +7.766224930e+01 +7.766000000e+01 +2.3952e+00 -8.5623e-01
85123 +1.593042275e-04 +1.593042275e-04 +7.766015930e+01 +7.766000000e+01 +2.3985e+00 -8.5623e-01
98963 +8.670488859e-05 +8.670488859e-05 +7.766008670e+01 +7.766000000e+01 +2.3984e+00 -8.5623e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.329041413e+01 +8.329041413e+01 +1.989704141e+02 +1.156800000e+02 -4.7638e+00 +3.2159e-02
97 +1.127890879e+01 +1.127890879e+01 +1.269589088e+02 +1.156800000e+02 +2.5691e-01 -4.3236e-01
195 +9.273151347e-01 +9.273151347e-01 +1.166073151e+02 +1.156800000e+02 +2.1275e+00 -9.9712e-01
1270 +5.322258173e-01 +5.322258173e-01 +1.162122258e+02 +1.156800000e+02 +2.1275e+00 -9.8369e-01
1655 +3.413237895e-01 +3.413237895e-01 +1.160213238e+02 +1.156800000e+02 +2.1397e+00 -9.8369e-01
4783 +1.034412039e-01 +1.034412039e-01 +1.157834412e+02 +1.156800000e+02 +2.1554e+00 -9.8369e-01
8026 +9.577060238e-02 +9.577060238e-02 +1.157757706e+02 +1.156800000e+02 +2.1637e+00 -9.7832e-01
8316 +5.168858978e-02 +5.168858978e-02 +1.157316886e+02 +1.156800000e+02 +2.1762e+00 -9.7832e-01
14141 +1.455114553e-03 +1.455114553e-03 +1.156814551e+02 +1.156800000e+02 +2.1762e+00 -9.8369e-01
79569 +5.870915318e-04 +5.870915318e-04 +1.156805871e+02 +1.156800000e+02 +2.1782e+00 -9.8369e-01
140509 +2.099083563e-04 +2.099083563e-04 +1.156802099e+02 +1.156800000e+02 +2.1774e+00 -9.8328e-01
188005 +9.623739165e-05 +9.623739165e-05 +1.156800962e+02 +1.156800000e+02 +2.1779e+00 -9.8306e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
