% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.710940068e+03 +3.710940068e+03 +3.248850068e+03 -4.620900000e+02 +4.6417e+00 +1.7575e+00 +3.3844e+00 +7.0090e-01 +4.9927e+00 -2.5022e+00 +3.5448e-01 -2.8432e+00 -4.8730e+00 +1.4265e+00
366 +1.806522415e+02 +1.806522415e+02 -2.814377585e+02 -4.620900000e+02 +2.0689e-01 +4.6860e+00 -7.8653e-01 -6.7142e-01 +1.4053e+00 -8.9036e-01 +1.9420e+00 +5.2893e-01 +4.4715e-01 +3.4262e-01
544 +1.367165645e+02 +1.367165645e+02 -3.253734355e+02 -4.620900000e+02 +2.0689e-01 +4.6860e+00 -7.8653e-01 -6.7142e-01 +1.5945e+00 +3.8381e+00 +8.8687e-01 +5.2893e-01 +4.4715e-01 +3.4262e-01
710 +8.508241644e+01 +8.508241644e+01 -3.770075836e+02 -4.620900000e+02 +2.0689e-01 +4.6860e+00 +2.2235e+00 +1.8470e+00 +1.5945e+00 +3.8381e+00 +1.9420e+00 +3.0870e+00 +1.1918e+00 +3.4262e-01
1389 +5.943646850e+01 +5.943646850e+01 -4.026535315e+02 -4.620900000e+02 +2.0689e-01 +4.6860e+00 +2.2235e+00 +1.8470e+00 +1.5945e+00 +3.8381e+00 +2.0466e+00 +2.8971e+00 +1.7976e+00 +3.4262e-01
1901 +3.979403969e+01 +3.979403969e+01 -4.222959603e+02 -4.620900000e+02 +2.0689e-01 +4.6860e+00 +2.2235e+00 +1.3999e+00 +1.5945e+00 +3.8381e+00 +2.0831e+00 +3.0021e+00 +1.7976e+00 +3.4262e-01
3901 +2.439077281e+01 +2.439077281e+01 -4.376992272e+02 -4.620900000e+02 +1.3264e+00 +4.0986e+00 +2.2235e+00 +7.4046e-01 +2.2528e+00 +3.8381e+00 +2.0831e+00 +3.0173e+00 +1.7976e+00 +3.6505e-01
12420 +1.447248561e+01 +1.447248561e+01 -4.476175144e+02 -4.620900000e+02 +1.3935e+00 +2.2899e+00 +1.4180e+00 +7.7596e-01 +2.2908e+00 +2.7163e+00 +2.5119e+00 +3.0377e+00 +1.7390e+00 +5.6464e-02
14417 +9.827700077e+00 +9.827700077e+00 -4.522622999e+02 -4.620900000e+02 +1.3935e+00 +2.2899e+00 +1.4180e+00 +7.0293e-01 +2.2908e+00 +1.6372e+00 +2.5362e+00 +3.0377e+00 +1.7509e+00 +5.6464e-02
15216 +6.308434956e+00 +6.308434956e+00 -4.557815650e+02 -4.620900000e+02 +2.4338e+00 +2.2899e+00 +1.4012e+00 +7.0293e-01 +2.2908e+00 +1.6372e+00 +2.5334e+00 +3.0377e+00 +1.7719e+00 +5.6464e-02
