% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.405110119e+03 +8.405110119e+03 +7.943020119e+03 -4.620900000e+02 -2.1013e+00 +2.2935e+00 +3.7285e+00 -2.4956e+00 +4.9813e+00
194 +6.814948680e+01 +6.814948680e+01 -3.939405132e+02 -4.620900000e+02 +2.1740e+00 +3.8776e+00 +1.2185e+00 +2.6558e+00 +1.5648e+00
292 +4.519068089e+01 +4.519068089e+01 -4.168993191e+02 -4.620900000e+02 +2.1740e+00 +3.8776e+00 +1.2185e+00 -8.2383e-01 +1.5648e+00
388 +2.696682931e+01 +2.696682931e+01 -4.351231707e+02 -4.620900000e+02 +2.1740e+00 +2.3188e+00 +1.2185e+00 -1.3091e-01 +1.9528e+00
480 +2.145455301e+01 +2.145455301e+01 -4.406354470e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +1.2185e+00 -1.3091e-01 +1.9528e+00
1349 +1.363770054e+01 +1.363770054e+01 -4.484522995e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +1.1772e+00 -1.3091e-01 +2.3271e+00
2693 +5.619430439e+00 +5.619430439e+00 -4.564705696e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +1.5897e+00 -1.4738e-01 +2.2892e+00
2780 +3.198049646e+00 +3.198049646e+00 -4.588919504e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +1.5897e+00 +3.4554e-01 +2.2892e+00
3437 +2.505834089e+00 +2.505834089e+00 -4.595841659e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +1.5897e+00 +3.3211e-01 +2.2986e+00
3911 +1.442171794e+00 +1.442171794e+00 -4.606478282e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +2.1918e+00 +3.2435e-01 +2.2986e+00
4299 +4.815523683e-01 +4.815523683e-01 -4.616084476e+02 -4.620900000e+02 +2.3285e+00 +2.3188e+00 +2.1918e+00 +7.2141e-01 +2.2986e+00
16973 +1.504262212e-01 +1.504262212e-01 -4.619395738e+02 -4.620900000e+02 +2.3366e+00 +2.3188e+00 +2.2073e+00 +7.2531e-01 +2.2986e+00
24265 +6.114979216e-02 +6.114979216e-02 -4.620288502e+02 -4.620900000e+02 +2.3285e+00 +2.3068e+00 +2.2103e+00 +7.2531e-01 +2.2986e+00
39031 +3.304713827e-02 +3.304713827e-02 -4.620569529e+02 -4.620900000e+02 +2.3366e+00 +2.2942e+00 +2.2091e+00 +7.2882e-01 +2.2986e+00
55798 +1.567189942e-02 +1.567189942e-02 -4.620743281e+02 -4.620900000e+02 +2.3403e+00 +2.3062e+00 +2.2119e+00 +7.2714e-01 +2.2986e+00
81862 +7.367900220e-03 +7.367900220e-03 -4.620826321e+02 -4.620900000e+02 +2.3383e+00 +2.2977e+00 +2.2113e+00 +7.2882e-01 +2.2986e+00
90197 +6.137123533e-03 +6.137123533e-03 -4.620838629e+02 -4.620900000e+02 +2.3403e+00 +2.2972e+00 +2.2119e+00 +7.2882e-01 +2.2986e+00
113151 +3.477553839e-03 +3.477553839e-03 -4.620865224e+02 -4.620900000e+02 +2.3399e+00 +2.3002e+00 +2.2119e+00 +7.2882e-01 +2.2986e+00
117057 +1.525789529e-03 +1.525789529e-03 -4.620884742e+02 -4.620900000e+02 +2.3399e+00 +2.3002e+00 +2.2136e+00 +7.2734e-01 +2.2986e+00
363243 +9.730755513e-04 +9.730755513e-04 -4.620890269e+02 -4.620900000e+02 +2.3403e+00 +2.3001e+00 +2.2136e+00 +7.2776e-01 +2.2986e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.757860458e+02 +2.757860458e+02 +3.534460458e+02 +7.766000000e+01 -2.2336e+00 -2.6725e+00 +1.6081e+00 -1.4506e+00 +9.1388e-01
197 +5.203780110e+01 +5.203780110e+01 +1.296978011e+02 +7.766000000e+01 +2.7100e+00 -1.4401e+00 +1.0534e+00 +2.9574e+00 +2.4308e+00
482 +3.108495853e+01 +3.108495853e+01 +1.087449585e+02 +7.766000000e+01 +2.5064e+00 -5.2812e-02 +1.0534e+00 +2.9574e+00 +1.7716e+00
574 +2.453326614e+01 +2.453326614e+01 +1.021932661e+02 +7.766000000e+01 +2.3554e+00 -5.2812e-02 +1.0534e+00 +2.9574e+00 +2.4308e+00
757 +9.858639219e+00 +9.858639219e+00 +8.751863922e+01 +7.766000000e+01 +2.3554e+00 -5.2812e-02 +5.9562e-01 +2.9574e+00 +2.4308e+00
1676 +5.783258682e+00 +5.783258682e+00 +8.344325868e+01 +7.766000000e+01 +2.3554e+00 -8.5864e-01 +5.9562e-01 +3.3013e+00 +2.1698e+00
3508 +3.568635693e+00 +3.568635693e+00 +8.122863569e+01 +7.766000000e+01 +2.4019e+00 -8.5864e-01 +7.6057e-01 +3.3203e+00 +2.4503e+00
3780 +1.621827005e+00 +1.621827005e+00 +7.928182700e+01 +7.766000000e+01 +2.4019e+00 -8.5864e-01 +6.7792e-01 +3.3203e+00 +2.4503e+00
4399 +1.483461943e+00 +1.483461943e+00 +7.914346194e+01 +7.766000000e+01 +2.3763e+00 -8.5864e-01 +6.7792e-01 +3.3203e+00 +2.4503e+00
18539 +5.825981378e-01 +5.825981378e-01 +7.824259814e+01 +7.766000000e+01 +2.3763e+00 -8.5864e-01 +1.2466e+00 +3.3203e+00 +2.4576e+00
19284 +2.149028276e-01 +2.149028276e-01 +7.787490283e+01 +7.766000000e+01 +2.3763e+00 -8.5864e-01 +1.2644e+00 +3.3203e+00 +2.4576e+00
35670 +1.411297785e-01 +1.411297785e-01 +7.780112978e+01 +7.766000000e+01 +2.3836e+00 -8.5864e-01 +1.2687e+00 +3.3203e+00 +2.4576e+00
51437 +8.768884044e-02 +8.768884044e-02 +7.774768884e+01 +7.766000000e+01 +2.3927e+00 -8.5750e-01 +1.2679e+00 +3.3229e+00 +2.4583e+00
61540 +4.166994962e-02 +4.166994962e-02 +7.770166995e+01 +7.766000000e+01 +2.3933e+00 -8.5864e-01 +1.2644e+00 +3.3230e+00 +2.4629e+00
61632 +1.782271707e-02 +1.782271707e-02 +7.767782272e+01 +7.766000000e+01 +2.3933e+00 -8.5864e-01 +1.2687e+00 +3.3230e+00 +2.4629e+00
76429 +1.583930965e-02 +1.583930965e-02 +7.767583931e+01 +7.766000000e+01 +2.3967e+00 -8.5750e-01 +1.2679e+00 +3.3230e+00 +2.4630e+00
108839 +5.604052099e-03 +5.604052099e-03 +7.766560405e+01 +7.766000000e+01 +2.3953e+00 -8.5750e-01 +1.2712e+00 +3.3230e+00 +2.4629e+00
129398 +3.549766832e-03 +3.549766832e-03 +7.766354977e+01 +7.766000000e+01 +2.3986e+00 -8.5634e-01 +1.2712e+00 +3.3230e+00 +2.4629e+00
184121 +2.359480259e-03 +2.359480259e-03 +7.766235948e+01 +7.766000000e+01 +2.3967e+00 -8.5634e-01 +1.2716e+00 +3.3230e+00 +2.4630e+00
222809 +3.519652062e-04 +3.519652062e-04 +7.766035197e+01 +7.766000000e+01 +2.3983e+00 -8.5634e-01 +1.2716e+00 +3.3230e+00 +2.4637e+00
357382 +9.551127435e-05 +9.551127435e-05 +7.766009551e+01 +7.766000000e+01 +2.3983e+00 -8.5589e-01 +1.2716e+00 +3.3232e+00 +2.4640e+00
392033 +1.112202000e-05 +1.112202000e-05 +7.766001112e+01 +7.766000000e+01 +2.3983e+00 -8.5589e-01 +1.2720e+00 +3.3232e+00 +2.4640e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.212440756e+03 +1.212440756e+03 +1.328120756e+03 +1.156800000e+02 -3.3975e+00 -1.6443e+00 +1.8345e+00 -3.9484e+00 -8.6988e-01
198 +5.346475894e+01 +5.346475894e+01 +1.691447589e+02 +1.156800000e+02 +2.5249e-01 -1.9694e+00 +2.4657e-01 +3.1393e+00 +2.3508e+00
292 +3.329044111e+01 +3.329044111e+01 +1.489704411e+02 +1.156800000e+02 +1.1869e+00 +2.3367e-01 +2.4657e-01 +3.1393e+00 +3.1900e+00
483 +1.394158656e+01 +1.394158656e+01 +1.296215866e+02 +1.156800000e+02 +1.1869e+00 -1.7073e+00 +2.4657e-01 +3.1393e+00 +2.8805e+00
580 +6.841811523e+00 +6.841811523e+00 +1.225218115e+02 +1.156800000e+02 +1.1869e+00 -1.7073e+00 +2.4657e-01 +3.0781e+00 +3.3166e+00
873 +5.877579416e+00 +5.877579416e+00 +1.215575794e+02 +1.156800000e+02 +1.1869e+00 -1.8418e+00 +2.4657e-01 +3.0781e+00 +3.3166e+00
1539 +3.527795344e+00 +3.527795344e+00 +1.192077953e+02 +1.156800000e+02 +2.1078e+00 -1.8418e+00 +2.4657e-01 +3.0781e+00 +3.6022e+00
2508 +2.275660163e+00 +2.275660163e+00 +1.179556602e+02 +1.156800000e+02 +2.1078e+00 -1.8059e+00 +2.4657e-01 +3.0781e+00 +3.6022e+00
3093 +1.553768159e+00 +1.553768159e+00 +1.172337682e+02 +1.156800000e+02 +2.1566e+00 -1.8059e+00 +2.4657e-01 +3.0781e+00 +3.6022e+00
14370 +6.300481127e-01 +6.300481127e-01 +1.163100481e+02 +1.156800000e+02 +2.1566e+00 -9.5255e-01 +2.4657e-01 +3.0925e+00 +3.6022e+00
16722 +3.173449833e-01 +3.173449833e-01 +1.159973450e+02 +1.156800000e+02 +2.1686e+00 -9.5764e-01 +2.4182e-01 +3.0925e+00 +3.6022e+00
22004 +3.058453006e-02 +3.058453006e-02 +1.157105845e+02 +1.156800000e+02 +2.1772e+00 -9.8404e-01 +2.4362e-01 +3.0925e+00 +3.6022e+00
47871 +1.248518818e-02 +1.248518818e-02 +1.156924852e+02 +1.156800000e+02 +2.1772e+00 -9.8404e-01 +2.4362e-01 +3.0857e+00 +3.6047e+00
51249 +3.123736442e-03 +3.123736442e-03 +1.156831237e+02 +1.156800000e+02 +2.1772e+00 -9.8404e-01 +2.4362e-01 +3.0900e+00 +3.6047e+00
71417 +1.371633328e-03 +1.371633328e-03 +1.156813716e+02 +1.156800000e+02 +2.1772e+00 -9.8404e-01 +2.4362e-01 +3.0887e+00 +3.6047e+00
90847 +5.014178179e-04 +5.014178179e-04 +1.156805014e+02 +1.156800000e+02 +2.1772e+00 -9.8243e-01 +2.4476e-01 +3.0887e+00 +3.6047e+00
204015 +2.031991574e-04 +2.031991574e-04 +1.156802032e+02 +1.156800000e+02 +2.1779e+00 -9.8265e-01 +2.4476e-01 +3.0887e+00 +3.6047e+00
231337 +1.038966693e-04 +1.038966693e-04 +1.156801039e+02 +1.156800000e+02 +2.1779e+00 -9.8306e-01 +2.4476e-01 +3.0887e+00 +3.6047e+00
287092 +4.564288321e-05 +4.564288321e-05 +1.156800456e+02 +1.156800000e+02 +2.1782e+00 -9.8306e-01 +2.4476e-01 +3.0887e+00 +3.6047e+00
414025 +3.820965840e-05 +3.820965840e-05 +1.156800382e+02 +1.156800000e+02 +2.1783e+00 -9.8307e-01 +2.4476e-01 +3.0887e+00 +3.6047e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.465527582e+02 +5.465527582e+02 +5.428427582e+02 -3.710000000e+00 -6.4362e-01 +1.9464e+00 -4.4570e+00 +3.2762e+00 -2.6646e+00
198 +5.058306185e+01 +5.058306185e+01 +4.687306185e+01 -3.710000000e+00 +3.3014e+00 -1.7980e+00 +8.4387e-02 +4.3038e+00 +3.0939e+00
291 +3.656088486e+01 +3.656088486e+01 +3.285088486e+01 -3.710000000e+00 +3.3014e+00 -3.1340e+00 +8.4387e-02 +4.3038e+00 +3.0939e+00
1235 +2.300240711e+01 +2.300240711e+01 +1.929240711e+01 -3.710000000e+00 +3.3014e+00 -3.1340e+00 +2.0842e-01 +3.5140e+00 +2.8680e+00
1808 +1.471828416e+01 +1.471828416e+01 +1.100828416e+01 -3.710000000e+00 +2.1204e+00 -3.1340e+00 +2.0842e-01 +3.5140e+00 +2.8257e+00
3124 +9.002418558e+00 +9.002418558e+00 +5.292418558e+00 -3.710000000e+00 +2.1204e+00 -3.1340e+00 +7.0724e-01 +3.5140e+00 +2.8541e+00
3803 +5.485215116e+00 +5.485215116e+00 +1.775215116e+00 -3.710000000e+00 +2.1204e+00 -3.1340e+00 +1.1508e+00 +3.5140e+00 +3.1385e+00
6982 +3.730730498e+00 +3.730730498e+00 +2.073049777e-02 -3.710000000e+00 +2.0920e+00 -2.2751e+00 +1.1959e+00 +3.9077e+00 +2.8512e+00
7361 +2.219515217e+00 +2.219515217e+00 -1.490484783e+00 -3.710000000e+00 +2.0920e+00 -2.2751e+00 +1.7858e+00 +3.9077e+00 +3.1410e+00
23358 +1.581129786e+00 +1.581129786e+00 -2.128870214e+00 -3.710000000e+00 +2.1204e+00 -2.2941e+00 +1.7841e+00 +3.9202e+00 +3.1385e+00
26829 +4.043032988e-01 +4.043032988e-01 -3.305696701e+00 -3.710000000e+00 +3.1186e+00 -2.2938e+00 +1.7692e+00 +3.9077e+00 +3.1410e+00
34923 +1.218808211e-01 +1.218808211e-01 -3.588119179e+00 -3.710000000e+00 +3.0989e+00 -2.2868e+00 +1.7826e+00 +3.9077e+00 +3.1528e+00
35509 +7.679390923e-02 +7.679390923e-02 -3.633206091e+00 -3.710000000e+00 +3.1058e+00 -2.2868e+00 +1.7826e+00 +3.9077e+00 +3.1528e+00
36299 +3.618699184e-02 +3.618699184e-02 -3.673813008e+00 -3.710000000e+00 +3.1203e+00 -2.2868e+00 +1.7832e+00 +3.9077e+00 +3.1528e+00
53616 +1.106104546e-02 +1.106104546e-02 -3.698938955e+00 -3.710000000e+00 +3.1203e+00 -2.2934e+00 +1.7832e+00 +3.9077e+00 +3.1528e+00
53716 +7.525642124e-03 +7.525642124e-03 -3.702474358e+00 -3.710000000e+00 +3.1203e+00 -2.2934e+00 +1.7832e+00 +3.9123e+00 +3.1528e+00
55551 +6.147646650e-03 +6.147646650e-03 -3.703852353e+00 -3.710000000e+00 +3.1194e+00 -2.2934e+00 +1.7832e+00 +3.9123e+00 +3.1528e+00
127164 +6.990505473e-04 +6.990505473e-04 -3.709300949e+00 -3.710000000e+00 +3.1194e+00 -2.2950e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00
236686 +1.588081990e-04 +1.588081990e-04 -3.709841192e+00 -3.710000000e+00 +3.1197e+00 -2.2950e+00 +1.7832e+00 +3.9107e+00 +3.1527e+00
282626 +4.560001733e-05 +4.560001733e-05 -3.709954400e+00 -3.710000000e+00 +3.1197e+00 -2.2950e+00 +1.7832e+00 +3.9104e+00 +3.1527e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.167596710e+02 +1.167596710e+02 +2.489396710e+02 +1.321800000e+02 -2.5650e+00 +7.4598e-01 +2.7848e+00 -3.5951e+00 +1.8593e-01
185 +5.307311497e+01 +5.307311497e+01 +1.852531150e+02 +1.321800000e+02 +3.1135e+00 +2.3208e+00 +2.8822e+00 -2.2018e+00 +2.3942e+00
362 +3.087819421e+01 +3.087819421e+01 +1.630581942e+02 +1.321800000e+02 +3.7374e+00 +2.3208e+00 +2.8822e+00 -1.4348e+00 +2.3942e+00
797 +1.261460942e+01 +1.261460942e+01 +1.447946094e+02 +1.321800000e+02 +3.7374e+00 +2.3208e+00 +2.8822e+00 -1.5215e+00 +2.1201e+00
879 +4.156320137e+00 +4.156320137e+00 +1.363363201e+02 +1.321800000e+02 +3.7374e+00 +2.3208e+00 +2.8822e+00 -1.5215e+00 +2.4708e+00
11776 +2.670984989e+00 +2.670984989e+00 +1.348509850e+02 +1.321800000e+02 +3.7497e+00 +1.4703e+00 +2.8704e+00 -1.9555e+00 +2.1956e+00
12144 +2.053588903e+00 +2.053588903e+00 +1.342335889e+02 +1.321800000e+02 +3.7497e+00 +1.4703e+00 +3.4367e+00 -1.9555e+00 +2.1956e+00
13671 +1.209618854e+00 +1.209618854e+00 +1.333896189e+02 +1.321800000e+02 +3.7564e+00 +1.4703e+00 +3.4367e+00 -1.9555e+00 +2.4740e+00
14251 +6.417348377e-01 +6.417348377e-01 +1.328217348e+02 +1.321800000e+02 +3.7618e+00 +1.4703e+00 +3.4367e+00 -1.9555e+00 +2.4848e+00
18196 +6.000057444e-01 +6.000057444e-01 +1.327800057e+02 +1.321800000e+02 +3.7654e+00 +1.4846e+00 +3.4600e+00 -1.9689e+00 +2.4756e+00
33455 +1.427110609e-01 +1.427110609e-01 +1.323227111e+02 +1.321800000e+02 +3.7654e+00 +1.4846e+00 +3.4600e+00 -1.9689e+00 +2.4927e+00
43005 +8.324471150e-02 +8.324471150e-02 +1.322632447e+02 +1.321800000e+02 +3.7628e+00 +1.4844e+00 +3.4600e+00 -1.9689e+00 +2.4864e+00
52569 +1.695675435e-02 +1.695675435e-02 +1.321969568e+02 +1.321800000e+02 +3.7590e+00 +1.4846e+00 +3.4600e+00 -1.9630e+00 +2.4916e+00
53216 +1.319416877e-02 +1.319416877e-02 +1.321931942e+02 +1.321800000e+02 +3.7590e+00 +1.4845e+00 +3.4600e+00 -1.9675e+00 +2.4916e+00
55286 +7.508120875e-03 +7.508120875e-03 +1.321875081e+02 +1.321800000e+02 +3.7604e+00 +1.4845e+00 +3.4600e+00 -1.9665e+00 +2.4916e+00
74807 +4.826375508e-03 +4.826375508e-03 +1.321848264e+02 +1.321800000e+02 +3.7628e+00 +1.4845e+00 +3.4600e+00 -1.9665e+00 +2.4916e+00
87945 +3.673468366e-03 +3.673468366e-03 +1.321836735e+02 +1.321800000e+02 +3.7628e+00 +1.4844e+00 +3.4602e+00 -1.9661e+00 +2.4920e+00
152930 +2.461282372e-03 +2.461282372e-03 +1.321824613e+02 +1.321800000e+02 +3.7628e+00 +1.4842e+00 +3.4605e+00 -1.9661e+00 +2.4920e+00
175895 +1.570380094e-03 +1.570380094e-03 +1.321815704e+02 +1.321800000e+02 +3.7628e+00 +1.4831e+00 +3.4605e+00 -1.9661e+00 +2.4920e+00
248128 +9.654808324e-04 +9.654808324e-04 +1.321809655e+02 +1.321800000e+02 +3.7639e+00 +1.4827e+00 +3.4605e+00 -1.9652e+00 +2.4920e+00
272616 +3.258305763e-04 +3.258305763e-04 +1.321803258e+02 +1.321800000e+02 +3.7639e+00 +1.4827e+00 +3.4612e+00 -1.9652e+00 +2.4920e+00
290977 +2.467490111e-04 +2.467490111e-04 +1.321802467e+02 +1.321800000e+02 +3.7639e+00 +1.4827e+00 +3.4612e+00 -1.9659e+00 +2.4920e+00
342506 +1.203432347e-04 +1.203432347e-04 +1.321801203e+02 +1.321800000e+02 +3.7639e+00 +1.4825e+00 +3.4614e+00 -1.9659e+00 +2.4920e+00
438546 +7.727804839e-05 +7.727804839e-05 +1.321800773e+02 +1.321800000e+02 +3.7639e+00 +1.4825e+00 +3.4614e+00 -1.9658e+00 +2.4920e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.509822619e+03 +2.509822619e+03 +2.468082619e+03 -4.174000000e+01 -1.7563e+00 -1.2067e+00 +2.6514e+00 -3.1257e+00 +5.7669e-01
191 +5.173683939e+01 +5.173683939e+01 +9.996839392e+00 -4.174000000e+01 +3.2542e+00 -2.7891e+00 -5.8473e-01 +4.0737e+00 +6.8387e-01
288 +3.804107844e+01 +3.804107844e+01 -3.698921561e+00 -4.174000000e+01 +3.2542e+00 -2.7891e+00 -5.8473e-01 +4.0737e+00 +1.4215e+00
377 +2.042462146e+01 +2.042462146e+01 -2.131537854e+01 -4.174000000e+01 +3.2267e+00 -9.4768e-01 -5.8473e-01 +4.0737e+00 +1.4215e+00
946 +1.573471383e+01 +1.573471383e+01 -2.600528617e+01 -4.174000000e+01 +3.2267e+00 -1.1602e+00 -5.8473e-01 +4.0737e+00 +1.1706e+00
2264 +7.540377355e+00 +7.540377355e+00 -3.419962264e+01 -4.174000000e+01 +3.2267e+00 -1.8338e+00 -9.2863e-01 +4.1522e+00 +1.1706e+00
3012 +5.235514932e+00 +5.235514932e+00 -3.650448507e+01 -4.174000000e+01 +3.2267e+00 -1.8338e+00 -5.1434e-01 +4.1522e+00 +1.1706e+00
3285 +3.397392151e+00 +3.397392151e+00 -3.834260785e+01 -4.174000000e+01 +3.1134e+00 -1.8338e+00 -4.3041e-01 +4.1522e+00 +1.1706e+00
7830 +2.467841685e+00 +2.467841685e+00 -3.927215831e+01 -4.174000000e+01 +3.0999e+00 -1.0307e+00 +1.1954e-01 +3.7053e+00 +1.1653e+00
8673 +1.412171904e+00 +1.412171904e+00 -4.032782810e+01 -4.174000000e+01 +3.1081e+00 -1.8189e+00 +1.1954e-01 +3.7053e+00 +1.1653e+00
15822 +5.352960115e-01 +5.352960115e-01 -4.120470399e+01 -4.174000000e+01 +3.1134e+00 -1.8338e+00 +1.2294e-01 +3.7078e+00 +1.4749e+00
26519 +2.748053168e-01 +2.748053168e-01 -4.146519468e+01 -4.174000000e+01 +3.1316e+00 -1.8459e+00 +1.1954e-01 +3.7070e+00 +1.4709e+00
38057 +1.529721731e-01 +1.529721731e-01 -4.158702783e+01 -4.174000000e+01 +3.1252e+00 -1.8338e+00 +1.2294e-01 +3.7078e+00 +1.4722e+00
51776 +4.841305540e-02 +4.841305540e-02 -4.169158694e+01 -4.174000000e+01 +3.1287e+00 -1.8338e+00 +1.3843e-01 +3.7078e+00 +1.4721e+00
65032 +4.777492015e-03 +4.777492015e-03 -4.173522251e+01 -4.174000000e+01 +3.1304e+00 -1.8338e+00 +1.3703e-01 +3.7093e+00 +1.4722e+00
101929 +3.060718688e-03 +3.060718688e-03 -4.173693928e+01 -4.174000000e+01 +3.1304e+00 -1.8344e+00 +1.3703e-01 +3.7093e+00 +1.4725e+00
178781 +1.027014374e-03 +1.027014374e-03 -4.173897299e+01 -4.174000000e+01 +3.1304e+00 -1.8344e+00 +1.3715e-01 +3.7089e+00 +1.4730e+00
205001 +9.669444545e-04 +9.669444545e-04 -4.173903306e+01 -4.174000000e+01 +3.1304e+00 -1.8344e+00 +1.3724e-01 +3.7089e+00 +1.4730e+00
281200 +1.033064979e-04 +1.033064979e-04 -4.173989669e+01 -4.174000000e+01 +3.1311e+00 -1.8344e+00 +1.3752e-01 +3.7089e+00 +1.4734e+00
338724 +8.297935563e-05 +8.297935563e-05 -4.173991702e+01 -4.174000000e+01 +3.1311e+00 -1.8344e+00 +1.3752e-01 +3.7089e+00 +1.4734e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.627222445e+02 +4.627222445e+02 -3.213775555e+01 -4.948600000e+02 -1.8068e+00 -9.2709e-01 +1.6935e+00 +3.7118e+00 -2.9160e+00
