% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.371588993e+02 +7.371588993e+02 +2.750688993e+02 -4.620900000e+02 +4.7054e+00 -8.4465e-01
194 +7.625891906e+00 +7.625891906e+00 -4.544641081e+02 -4.620900000e+02 +5.3031e-01 +2.3277e+00
278 +6.013645867e+00 +6.013645867e+00 -4.560763541e+02 -4.620900000e+02 +3.2199e-01 +2.3277e+00
5677 +2.886296683e+00 +2.886296683e+00 -4.592037033e+02 -4.620900000e+02 +2.3324e+00 +2.5778e+00
7412 +1.835471273e-02 +1.835471273e-02 -4.620716453e+02 -4.620900000e+02 +2.3324e+00 +2.2982e+00
9231 +1.194452209e-02 +1.194452209e-02 -4.620780555e+02 -4.620900000e+02 +2.3324e+00 +2.3000e+00
20604 +3.987192372e-06 +3.987192372e-06 -4.620899960e+02 -4.620900000e+02 +2.3407e+00 +2.3000e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.409596187e+01 +2.409596187e+01 +1.017559619e+02 +7.766000000e+01 -1.7636e+00 -1.1520e+00
196 +1.008384450e+01 +1.008384450e+01 +8.774384450e+01 +7.766000000e+01 +5.8777e-01 -1.5522e+00
291 +4.935904094e+00 +4.935904094e+00 +8.259590409e+01 +7.766000000e+01 +2.3266e+00 -1.5522e+00
388 +3.005073106e+00 +3.005073106e+00 +8.066507311e+01 +7.766000000e+01 +2.3266e+00 -5.2197e-01
3392 +1.524694304e+00 +1.524694304e+00 +7.918469430e+01 +7.766000000e+01 +2.3266e+00 -8.7459e-01
4707 +6.084708922e-01 +6.084708922e-01 +7.826847089e+01 +7.766000000e+01 +2.3692e+00 -8.4120e-01
6726 +1.057078814e-01 +1.057078814e-01 +7.776570788e+01 +7.766000000e+01 +2.3804e+00 -8.5184e-01
15410 +5.752422817e-02 +5.752422817e-02 +7.771752423e+01 +7.766000000e+01 +2.3825e+00 -8.5759e-01
20258 +1.942045985e-02 +1.942045985e-02 +7.767942046e+01 +7.766000000e+01 +2.3880e+00 -8.5584e-01
30944 +2.416892948e-04 +2.416892948e-04 +7.766024169e+01 +7.766000000e+01 +2.3974e+00 -8.5584e-01
107259 +5.079638021e-05 +5.079638021e-05 +7.766005080e+01 +7.766000000e+01 +2.3983e+00 -8.5584e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.895901444e+02 +2.895901444e+02 +4.052701444e+02 +1.156800000e+02 -3.1488e+00 +4.1596e+00
200 +2.372755577e+00 +2.372755577e+00 +1.180527556e+02 +1.156800000e+02 +2.1134e+00 -6.5738e-01
400 +1.052433851e+00 +1.052433851e+00 +1.167324339e+02 +1.156800000e+02 +2.1737e+00 -9.6080e-01
2294 +5.270739154e-01 +5.270739154e-01 +1.162070739e+02 +1.156800000e+02 +2.1737e+00 -9.9914e-01
2894 +5.207109023e-03 +5.207109023e-03 +1.156852071e+02 +1.156800000e+02 +2.1737e+00 -9.8315e-01
10885 +2.041288563e-03 +2.041288563e-03 +1.156820413e+02 +1.156800000e+02 +2.1753e+00 -9.8315e-01
58592 +7.686790662e-04 +7.686790662e-04 +1.156807687e+02 +1.156800000e+02 +2.1764e+00 -9.8315e-01
62379 +4.109262227e-04 +4.109262227e-04 +1.156804109e+02 +1.156800000e+02 +2.1770e+00 -9.8315e-01
89377 +1.847119957e-05 +1.847119957e-05 +1.156800185e+02 +1.156800000e+02 +2.1781e+00 -9.8315e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.742797764e+01 +3.742797764e+01 +3.371797764e+01 -3.710000000e+00 +1.0519e+00 -3.6713e+00
93 +1.469564152e+01 +1.469564152e+01 +1.098564152e+01 -3.710000000e+00 -5.0263e-03 -1.9310e+00
1709 +5.817506538e+00 +5.817506538e+00 +2.107506538e+00 -3.710000000e+00 +1.2156e+00 -2.2684e+00
4558 +1.010677949e+00 +1.010677949e+00 -2.699322051e+00 -3.710000000e+00 +2.1266e+00 -2.2977e+00
10843 +2.411191172e-01 +2.411191172e-01 -3.468880883e+00 -3.710000000e+00 +3.0875e+00 -2.2977e+00
20182 +6.502303576e-02 +6.502303576e-02 -3.644976964e+00 -3.710000000e+00 +3.1040e+00 -2.2977e+00
20578 +4.601347634e-02 +4.601347634e-02 -3.663986524e+00 -3.710000000e+00 +3.1070e+00 -2.2977e+00
33902 +3.442130794e-02 +3.442130794e-02 -3.675578692e+00 -3.710000000e+00 +3.1070e+00 -2.2948e+00
43450 +1.691242748e-03 +1.691242748e-03 -3.708308757e+00 -3.710000000e+00 +3.1173e+00 -2.2948e+00
58918 +9.989270887e-04 +9.989270887e-04 -3.709001073e+00 -3.710000000e+00 +3.1182e+00 -2.2948e+00
70113 +3.603811840e-04 +3.603811840e-04 -3.709639619e+00 -3.710000000e+00 +3.1200e+00 -2.2948e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.983128163e+02 +2.983128163e+02 +4.304928163e+02 +1.321800000e+02 -4.1561e+00 -3.0876e+00
193 +4.665910926e+00 +4.665910926e+00 +1.368459109e+02 +1.321800000e+02 +2.8533e+00 +1.7930e+00
278 +1.411843569e+00 +1.411843569e+00 +1.335918436e+02 +1.321800000e+02 +3.7237e+00 +1.7930e+00
1320 +7.258309505e-02 +7.258309505e-02 +1.322525831e+02 +1.321800000e+02 +3.7646e+00 +1.4768e+00
9616 +5.014529548e-02 +5.014529548e-02 +1.322301453e+02 +1.321800000e+02 +3.7646e+00 +1.4781e+00
12962 +1.491816371e-02 +1.491816371e-02 +1.321949182e+02 +1.321800000e+02 +3.7633e+00 +1.4796e+00
20754 +1.504776351e-04 +1.504776351e-04 +1.321801505e+02 +1.321800000e+02 +3.7633e+00 +1.4826e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.294418570e+02 +1.294418570e+02 +8.770185701e+01 -4.174000000e+01 +3.8068e+00 +9.8323e-01
192 +5.171628679e+00 +5.171628679e+00 -3.656837132e+01 -4.174000000e+01 +1.1848e+00 -1.5186e+00
285 +2.724843810e+00 +2.724843810e+00 -3.901515619e+01 -4.174000000e+01 +2.1724e+00 -1.5186e+00
2231 +1.554356239e+00 +1.554356239e+00 -4.018564376e+01 -4.174000000e+01 +2.1724e+00 -1.8321e+00
4917 +6.616131415e-01 +6.616131415e-01 -4.107838686e+01 -4.174000000e+01 +3.1175e+00 -1.8158e+00
5106 +6.228857830e-01 +6.228857830e-01 -4.111711422e+01 -4.174000000e+01 +3.1309e+00 -1.8158e+00
5390 +7.327556939e-04 +7.327556939e-04 -4.173926724e+01 -4.174000000e+01 +3.1309e+00 -1.8338e+00
114109 +6.016626571e-04 +6.016626571e-04 -4.173939834e+01 -4.174000000e+01 +3.1309e+00 -1.8339e+00
137053 +3.552832096e-04 +3.552832096e-04 -4.173964472e+01 -4.174000000e+01 +3.1309e+00 -1.8340e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.967938259e+01 +6.967938259e+01 -4.251806174e+02 -4.948600000e+02 -3.4382e+00 -2.5002e+00
199 +3.749318488e+00 +3.749318488e+00 -4.911106815e+02 -4.948600000e+02 +2.6772e+00 -1.0869e+00
1555 +2.385773801e+00 +2.385773801e+00 -4.924742262e+02 -4.948600000e+02 +2.6772e+00 -1.1032e+00
1649 +1.063317196e+00 +1.063317196e+00 -4.937966828e+02 -4.948600000e+02 +2.7603e+00 -8.2117e-01
1747 +7.854703140e-01 +7.854703140e-01 -4.940745297e+02 -4.948600000e+02 +2.7603e+00 -1.1032e+00
10359 +4.356565030e-01 +4.356565030e-01 -4.944243435e+02 -4.948600000e+02 +2.7353e+00 -1.1303e+00
14544 +1.535539546e-01 +1.535539546e-01 -4.947064460e+02 -4.948600000e+02 +2.7675e+00 -1.1149e+00
18326 +9.631284541e-02 +9.631284541e-02 -4.947636872e+02 -4.948600000e+02 +2.7684e+00 -1.1303e+00
24113 +5.425164391e-02 +5.425164391e-02 -4.948057484e+02 -4.948600000e+02 +2.7675e+00 -1.1188e+00
38029 +1.194624251e-02 +1.194624251e-02 -4.948480538e+02 -4.948600000e+02 +2.7675e+00 -1.1218e+00
62332 +5.493592600e-03 +5.493592600e-03 -4.948545064e+02 -4.948600000e+02 +2.7713e+00 -1.1218e+00
85870 +2.738281789e-03 +2.738281789e-03 -4.948572617e+02 -4.948600000e+02 +2.7717e+00 -1.1241e+00
95202 +1.614201570e-03 +1.614201570e-03 -4.948583858e+02 -4.948600000e+02 +2.7717e+00 -1.1235e+00
102664 +4.463767071e-04 +4.463767071e-04 -4.948595536e+02 -4.948600000e+02 +2.7733e+00 -1.1235e+00
108176 +3.563920311e-04 +3.563920311e-04 -4.948596436e+02 -4.948600000e+02 +2.7736e+00 -1.1235e+00
142982 +1.168832712e-04 +1.168832712e-04 -4.948598831e+02 -4.948600000e+02 +2.7736e+00 -1.1232e+00
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.778152292e+01 +1.778152292e+01 +3.661815229e+02 +3.484000000e+02 +1.8192e+00 -3.8635e-01
95 +3.241927443e+00 +3.241927443e+00 +3.516419274e+02 +3.484000000e+02 +1.9129e+00 +9.2073e-01
2074 +2.239307593e+00 +2.239307593e+00 +3.506393076e+02 +3.484000000e+02 +1.9482e+00 +9.2073e-01
9732 +8.277519770e-01 +8.277519770e-01 +3.492277520e+02 +3.484000000e+02 +1.9482e+00 +6.0493e-01
9824 +1.471687799e-01 +1.471687799e-01 +3.485471688e+02 +3.484000000e+02 +2.0038e+00 +6.0493e-01
13063 +1.152349944e-02 +1.152349944e-02 +3.484115235e+02 +3.484000000e+02 +2.0063e+00 +5.9502e-01
30462 +8.565963315e-03 +8.565963315e-03 +3.484085660e+02 +3.484000000e+02 +2.0078e+00 +5.9502e-01
31597 +3.419590117e-03 +3.419590117e-03 +3.484034196e+02 +3.484000000e+02 +2.0078e+00 +5.9748e-01
88322 +1.657197954e-03 +1.657197954e-03 +3.484016572e+02 +3.484000000e+02 +2.0092e+00 +5.9748e-01
89451 +9.285399578e-04 +9.285399578e-04 +3.484009285e+02 +3.484000000e+02 +2.0108e+00 +5.9748e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.121787580e+02 +2.121787580e+02 +2.159487580e+02 +3.770000000e+00 +3.4205e+00 +1.9605e+00
195 +8.583024917e+00 +8.583024917e+00 +1.235302492e+01 +3.770000000e+00 +2.0662e+00 -2.0750e+00
285 +4.929162942e+00 +4.929162942e+00 +8.699162942e+00 +3.770000000e+00 +1.9703e+00 -2.0808e+00
472 +3.707004767e+00 +3.707004767e+00 +7.477004767e+00 +3.770000000e+00 +1.9703e+00 -2.0733e+00
1417 +2.329676223e+00 +2.329676223e+00 +6.099676223e+00 +3.770000000e+00 +1.9703e+00 -1.7401e+00
1783 +1.081667458e+00 +1.081667458e+00 +4.851667458e+00 +3.770000000e+00 +1.9525e+00 -2.0331e+00
7025 +9.156692558e-01 +9.156692558e-01 +4.685669256e+00 +3.770000000e+00 +2.8837e+00 -2.0271e+00
7770 +3.897292118e-01 +3.897292118e-01 +4.159729212e+00 +3.770000000e+00 +2.9017e+00 -2.0427e+00
