% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.958499465e+06 +8.958499465e+06 +8.958289585e+06 -2.098800000e+02 -2.0560e+00 +8.3359e-01 +4.4225e+00 -3.7791e+00 -1.1032e+00
95 +2.655821439e+04 +2.655821439e+04 +2.634833439e+04 -2.098800000e+02 -3.9662e+00 +8.2289e-01 +3.4145e+00 +2.9623e+00 +1.9018e+00
384 +1.762660965e+04 +1.762660965e+04 +1.741672965e+04 -2.098800000e+02 -3.9662e+00 +8.2289e-01 +3.4145e+00 +2.7046e+00 +1.9018e+00
675 +1.496654344e+04 +1.496654344e+04 +1.475666344e+04 -2.098800000e+02 +3.4115e+00 -4.0929e+00 +3.6246e+00 +2.3245e+00 +1.9018e+00
1624 +3.117251499e+02 +3.117251499e+02 +1.018451499e+02 -2.098800000e+02 -3.9662e+00 +8.2289e-01 +3.0728e+00 +2.3511e+00 +1.7878e+00
1817 +8.909069136e+01 +8.909069136e+01 -1.207893086e+02 -2.098800000e+02 +4.8372e+00 +8.2289e-01 +3.4145e+00 +2.3511e+00 +1.7878e+00
2579 +3.754907863e+01 +3.754907863e+01 -1.723309214e+02 -2.098800000e+02 +4.8372e+00 +8.2289e-01 +3.6246e+00 +2.4057e+00 +1.7878e+00
3993 +2.458839837e+01 +2.458839837e+01 -1.852916016e+02 -2.098800000e+02 +3.2037e+00 +4.5265e-01 +3.6246e+00 +2.4057e+00 +1.7878e+00
7112 +1.462927191e+01 +1.462927191e+01 -1.952507281e+02 -2.098800000e+02 -1.6149e+00 +2.7244e-01 +3.4729e+00 +2.3848e+00 +1.7863e+00
7505 +8.325312598e+00 +8.325312598e+00 -2.015546874e+02 -2.098800000e+02 -1.1421e+00 +2.7244e-01 +3.5187e+00 +2.3848e+00 +1.7863e+00
8371 +5.960250166e+00 +5.960250166e+00 -2.039197498e+02 -2.098800000e+02 -3.6071e-01 +2.7244e-01 +3.5187e+00 +2.3848e+00 +1.7863e+00
8861 +2.994989194e+00 +2.994989194e+00 -2.068850108e+02 -2.098800000e+02 +1.2107e-01 +2.7244e-01 +3.5440e+00 +2.3848e+00 +1.7863e+00
