% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.549766227e+01 +6.549766227e+01 +1.449776623e+02 +7.948000000e+01 -1.6945e+00 -2.6313e+00 +3.9549e+00 +2.8076e+00 -7.5354e-02 +1.1712e+00 -4.1049e+00 -3.1792e+00 -1.5665e+00 -1.3949e+00
180 +1.451867250e+01 +1.451867250e+01 +9.399867250e+01 +7.948000000e+01 -2.8634e+00 -2.4927e+00 -7.9729e-01 +1.5912e+00 -3.4095e+00 +1.7519e-01 -6.3898e-01 -1.1320e+00 -1.0623e+00 -2.6856e+00
914 +6.514805274e+00 +6.514805274e+00 +8.599480527e+01 +7.948000000e+01 +7.5740e-01 -2.4927e+00 -7.9729e-01 +1.5912e+00 -3.4095e+00 +1.7519e-01 -6.3898e-01 -1.1320e+00 -1.0623e+00 -4.3105e+00
1453 +4.128530253e+00 +4.128530253e+00 +8.360853025e+01 +7.948000000e+01 +7.5740e-01 -6.7363e-01 -7.9729e-01 +1.5912e+00 -3.4095e+00 +1.7519e-01 -6.3898e-01 -1.1320e+00 -1.0623e+00 -2.1846e+00
1634 +3.583703296e+00 +3.583703296e+00 +8.306370330e+01 +7.948000000e+01 +7.5740e-01 -8.8807e-01 -7.9729e-01 +1.2634e+00 -1.8387e+00 +3.8538e-01 -3.7735e-01 -1.1320e+00 -1.0623e+00 -2.6856e+00
2350 +1.959276743e+00 +1.959276743e+00 +8.143927674e+01 +7.948000000e+01 +7.5740e-01 -6.7363e-01 -7.9729e-01 +1.5912e+00 -3.4095e+00 +1.7519e-01 +3.2612e-01 -1.8331e-01 -1.0623e+00 -2.6856e+00
2714 +1.253519128e+00 +1.253519128e+00 +8.073351913e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.5912e+00 -3.4095e+00 +7.3789e-01 -1.1357e-01 +2.9902e-01 -1.0623e+00 -2.6856e+00
3637 +8.461006694e-01 +8.461006694e-01 +8.032610067e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.5912e+00 -2.5857e+00 +1.7519e-01 +1.3278e-01 -1.8949e-01 -1.0623e+00 -2.6748e+00
4349 +4.398290454e-01 +4.398290454e-01 +7.991982905e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.5912e+00 -2.5857e+00 +3.8538e-01 +1.3278e-01 -1.8331e-01 -1.5803e+00 -2.6856e+00
4892 +3.534529605e-01 +3.534529605e-01 +7.983345296e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.7257e+00 -2.5857e+00 +3.8538e-01 -3.3590e-01 -1.8331e-01 -1.5803e+00 -2.6856e+00
5430 +2.447530485e-01 +2.447530485e-01 +7.972475305e+01 +7.948000000e+01 +3.2001e-01 -1.2539e+00 -7.9729e-01 +1.5912e+00 -2.5857e+00 +3.8538e-01 +1.3278e-01 +2.9902e-01 -1.5803e+00 -2.9921e+00
5946 +1.160907630e-01 +1.160907630e-01 +7.959609076e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.7257e+00 -2.5857e+00 +3.8538e-01 -1.4412e-01 +2.9902e-01 -1.5803e+00 -2.9921e+00
6470 +8.440513300e-02 +8.440513300e-02 +7.956440513e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.8361e+00 -2.5833e+00 +3.8538e-01 -1.4412e-01 +2.9902e-01 -1.5803e+00 -2.9921e+00
7190 +5.295350582e-02 +5.295350582e-02 +7.953295351e+01 +7.948000000e+01 +1.5538e-01 -1.2539e+00 -7.9729e-01 +1.8361e+00 -2.5833e+00 +3.8538e-01 -1.4412e-01 +9.5582e-02 -1.5803e+00 -2.9921e+00
7926 +3.783757205e-02 +3.783757205e-02 +7.951783757e+01 +7.948000000e+01 +2.5089e-01 -1.2539e+00 -7.9729e-01 +1.8761e+00 -2.5833e+00 +3.8538e-01 -1.4412e-01 +9.5582e-02 -1.5803e+00 -2.9921e+00
26924 +2.396090846e-02 +2.396090846e-02 +7.950396091e+01 +7.948000000e+01 +2.9304e-01 -1.1768e+00 -7.8825e-01 +1.9322e+00 -2.6505e+00 +4.8673e-01 -2.2522e-01 +1.0662e-01 -1.5949e+00 -3.0222e+00
27873 +1.521504485e-02 +1.521504485e-02 +7.949521504e+01 +7.948000000e+01 +2.9304e-01 -1.1768e+00 -7.8825e-01 +1.9322e+00 -2.6505e+00 +4.8673e-01 -6.1940e-02 +1.0662e-01 -1.5949e+00 -3.0222e+00
40638 +9.077688662e-03 +9.077688662e-03 +7.948907769e+01 +7.948000000e+01 +2.5089e-01 -1.1874e+00 -7.6517e-01 +1.8761e+00 -2.6494e+00 +4.1404e-01 -1.4059e-01 +9.5582e-02 -1.6465e+00 -3.0188e+00
42017 +5.965894665e-03 +5.965894665e-03 +7.948596589e+01 +7.948000000e+01 +2.5089e-01 -1.1874e+00 -7.3569e-01 +1.9576e+00 -2.6494e+00 +4.1404e-01 -1.4059e-01 +9.5582e-02 -1.6465e+00 -3.0188e+00
43921 +3.624434415e-03 +3.624434415e-03 +7.948362443e+01 +7.948000000e+01 +2.5089e-01 -1.1602e+00 -7.3569e-01 +1.9576e+00 -2.6928e+00 +4.1404e-01 -1.4059e-01 +1.1508e-01 -1.6465e+00 -3.0188e+00
60370 +2.270495075e-03 +2.270495075e-03 +7.948227050e+01 +7.948000000e+01 +2.5089e-01 -1.1477e+00 -7.3622e-01 +1.9322e+00 -2.6786e+00 +4.1895e-01 -1.2017e-01 +1.0662e-01 -1.6612e+00 -3.0222e+00
62750 +1.508539783e-03 +1.508539783e-03 +7.948150854e+01 +7.948000000e+01 +2.5089e-01 -1.1477e+00 -7.3622e-01 +1.9322e+00 -2.6786e+00 +4.1895e-01 -1.2017e-01 +1.0662e-01 -1.6612e+00 -3.0423e+00
65325 +7.179967853e-04 +7.179967853e-04 +7.948071800e+01 +7.948000000e+01 +2.5089e-01 -1.1477e+00 -7.2729e-01 +1.9322e+00 -2.6786e+00 +4.1895e-01 -1.2017e-01 +1.1201e-01 -1.6418e+00 -3.0423e+00
65721 +3.091286045e-04 +3.091286045e-04 +7.948030913e+01 +7.948000000e+01 +2.5089e-01 -1.1477e+00 -7.2729e-01 +1.9322e+00 -2.6786e+00 +4.3818e-01 -1.2017e-01 +1.1201e-01 -1.6418e+00 -3.0423e+00
100067 +2.342603165e-04 +2.342603165e-04 +7.948023426e+01 +7.948000000e+01 +2.5089e-01 -1.1503e+00 -7.2729e-01 +1.9322e+00 -2.6786e+00 +4.3818e-01 -1.1345e-01 +1.1201e-01 -1.6351e+00 -3.0587e+00
103998 +1.485344167e-04 +1.485344167e-04 +7.948014853e+01 +7.948000000e+01 +2.5089e-01 -1.1503e+00 -7.2729e-01 +1.9322e+00 -2.6786e+00 +4.3818e-01 -1.1345e-01 +1.1659e-01 -1.6351e+00 -3.0560e+00
149526 +8.541972595e-05 +8.541972595e-05 +7.948008542e+01 +7.948000000e+01 +2.5089e-01 -1.1503e+00 -7.2729e-01 +1.9283e+00 -2.6786e+00 +4.3818e-01 -1.1345e-01 +1.1830e-01 -1.6388e+00 -3.0492e+00
160388 +5.574581627e-05 +5.574581627e-05 +7.948005575e+01 +7.948000000e+01 +2.5089e-01 -1.1536e+00 -7.2827e-01 +1.9298e+00 -2.6786e+00 +4.3681e-01 -1.1609e-01 +1.2032e-01 -1.6382e+00 -3.0518e+00
180037 +3.717027556e-05 +3.717027556e-05 +7.948003717e+01 +7.948000000e+01 +2.5089e-01 -1.1579e+00 -7.2729e-01 +1.9283e+00 -2.6786e+00 +4.3818e-01 -1.1345e-01 +1.2032e-01 -1.6382e+00 -3.0518e+00
187898 +1.858070915e-05 +1.858070915e-05 +7.948001858e+01 +7.948000000e+01 +2.5089e-01 -1.1579e+00 -7.2573e-01 +1.9283e+00 -2.6786e+00 +4.3818e-01 -1.1609e-01 +1.2032e-01 -1.6382e+00 -3.0518e+00
263522 +1.354268230e-05 +1.354268230e-05 +7.948001354e+01 +7.948000000e+01 +2.5089e-01 -1.1564e+00 -7.2388e-01 +1.9283e+00 -2.6786e+00 +4.3974e-01 -1.1609e-01 +1.2032e-01 -1.6382e+00 -3.0509e+00
356400 +8.741053534e-06 +8.741053534e-06 +7.948000874e+01 +7.948000000e+01 +2.5191e-01 -1.1564e+00 -7.2388e-01 +1.9283e+00 -2.6794e+00 +4.3974e-01 -1.1737e-01 +1.2061e-01 -1.6366e+00 -3.0513e+00
401579 +5.826253798e-06 +5.826253798e-06 +7.948000583e+01 +7.948000000e+01 +2.5191e-01 -1.1564e+00 -7.2388e-01 +1.9283e+00 -2.6810e+00 +4.3974e-01 -1.1737e-01 +1.2032e-01 -1.6382e+00 -3.0513e+00
438863 +1.776966698e-06 +1.776966698e-06 +7.948000178e+01 +7.948000000e+01 +2.5339e-01 -1.1564e+00 -7.2388e-01 +1.9266e+00 -2.6810e+00 +4.3974e-01 -1.1737e-01 +1.2032e-01 -1.6382e+00 -3.0514e+00
439423 +1.377885724e-06 +1.377885724e-06 +7.948000138e+01 +7.948000000e+01 +2.5339e-01 -1.1564e+00 -7.2388e-01 +1.9266e+00 -2.6810e+00 +4.3974e-01 -1.1737e-01 +1.2032e-01 -1.6377e+00 -3.0511e+00
447498 +9.582962974e-07 +9.582962974e-07 +7.948000096e+01 +7.948000000e+01 +2.5315e-01 -1.1567e+00 -7.2388e-01 +1.9262e+00 -2.6810e+00 +4.3974e-01 -1.1737e-01 +1.2032e-01 -1.6377e+00 -3.0511e+00
