% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323358705e+01 +1.323358705e+01 +9.271358705e+01 +7.948000000e+01 -1.3943e+00 -2.8343e-01 +2.3998e+00
80 +1.360482979e+00 +1.360482979e+00 +8.084048298e+01 +7.948000000e+01 +6.7556e-01 -1.1837e+00 +3.6275e-01
243 +1.919636027e-01 +1.919636027e-01 +7.967196360e+01 +7.948000000e+01 +1.9264e-02 -1.1744e+00 -1.0943e+00
412 +5.617145972e-02 +5.617145972e-02 +7.953617146e+01 +7.948000000e+01 +1.5458e-01 -1.2951e+00 -5.5848e-01
497 +3.735422034e-02 +3.735422034e-02 +7.951735422e+01 +7.948000000e+01 +1.5458e-01 -1.1744e+00 -5.5848e-01
1276 +1.521586750e-02 +1.521586750e-02 +7.949521587e+01 +7.948000000e+01 +1.5458e-01 -1.1744e+00 -7.9651e-01
1365 +4.083514630e-03 +4.083514630e-03 +7.948408351e+01 +7.948000000e+01 +3.0250e-01 -1.1744e+00 -7.6008e-01
2587 +3.233970146e-03 +3.233970146e-03 +7.948323397e+01 +7.948000000e+01 +2.9306e-01 -1.1744e+00 -7.6008e-01
3353 +2.510311905e-03 +2.510311905e-03 +7.948251031e+01 +7.948000000e+01 +2.9306e-01 -1.1744e+00 -7.4805e-01
6735 +8.425198597e-05 +8.425198597e-05 +7.948008425e+01 +7.948000000e+01 +2.4760e-01 -1.1579e+00 -7.1651e-01
6828 +6.019001772e-05 +6.019001772e-05 +7.948006019e+01 +7.948000000e+01 +2.5108e-01 -1.1579e+00 -7.1651e-01
13408 +1.755689796e-05 +1.755689796e-05 +7.948001756e+01 +7.948000000e+01 +2.5296e-01 -1.1579e+00 -7.1995e-01
26066 +1.363176949e-05 +1.363176949e-05 +7.948001363e+01 +7.948000000e+01 +2.5132e-01 -1.1544e+00 -7.2165e-01
37092 +6.712742035e-06 +6.712742035e-06 +7.948000671e+01 +7.948000000e+01 +2.5296e-01 -1.1579e+00 -7.2165e-01
55287 +6.125572924e-06 +6.125572924e-06 +7.948000613e+01 +7.948000000e+01 +2.5296e-01 -1.1579e+00 -7.2177e-01
67956 +3.826776947e-06 +3.826776947e-06 +7.948000383e+01 +7.948000000e+01 +2.5296e-01 -1.1579e+00 -7.2563e-01
136064 +1.735462561e-06 +1.735462561e-06 +7.948000174e+01 +7.948000000e+01 +2.5296e-01 -1.1572e+00 -7.2526e-01
216012 +3.426197566e-07 +3.426197566e-07 +7.948000034e+01 +7.948000000e+01 +2.5296e-01 -1.1572e+00 -7.2443e-01
240289 +1.837267547e-07 +1.837267547e-07 +7.948000018e+01 +7.948000000e+01 +2.5296e-01 -1.1572e+00 -7.2417e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.362805742e+01 +8.362805742e+01 +4.781080574e+02 +3.944800000e+02 -7.2569e-01 -4.6817e+00 +4.5853e+00
89 +2.394222676e+00 +2.394222676e+00 +3.968742227e+02 +3.944800000e+02 -2.4160e+00 -3.2640e+00 -3.5630e+00
270 +1.004980556e+00 +1.004980556e+00 +3.954849806e+02 +3.944800000e+02 -3.4604e+00 -2.4847e+00 -4.6077e+00
363 +8.209756598e-01 +8.209756598e-01 +3.953009757e+02 +3.944800000e+02 -3.7170e+00 -3.2640e+00 -4.6077e+00
552 +1.773828796e-01 +1.773828796e-01 +3.946573829e+02 +3.944800000e+02 -3.9626e+00 -2.9005e+00 -3.3863e+00
644 +9.031445768e-02 +9.031445768e-02 +3.945703145e+02 +3.944800000e+02 -3.7170e+00 -2.9005e+00 -3.5630e+00
927 +5.618857971e-02 +5.618857971e-02 +3.945361886e+02 +3.944800000e+02 -3.9626e+00 -2.9005e+00 -4.0303e+00
1198 +2.049839385e-02 +2.049839385e-02 +3.945004984e+02 +3.944800000e+02 -3.9626e+00 -3.0034e+00 -3.8625e+00
1479 +4.573021912e-03 +4.573021912e-03 +3.944845730e+02 +3.944800000e+02 -3.9626e+00 -2.9005e+00 -3.7838e+00
1566 +3.873337721e-03 +3.873337721e-03 +3.944838733e+02 +3.944800000e+02 -3.9110e+00 -2.9005e+00 -3.8625e+00
1661 +6.065648848e-04 +6.065648848e-04 +3.944806066e+02 +3.944800000e+02 -3.9110e+00 -2.9005e+00 -3.7838e+00
2941 +2.070101442e-04 +2.070101442e-04 +3.944802070e+02 +3.944800000e+02 -3.8890e+00 -2.9005e+00 -3.8065e+00
4399 +1.112231155e-04 +1.112231155e-04 +3.944801112e+02 +3.944800000e+02 -3.8890e+00 -2.8928e+00 -3.8065e+00
15359 +8.721155018e-05 +8.721155018e-05 +3.944800872e+02 +3.944800000e+02 -3.8903e+00 -2.8928e+00 -3.8065e+00
18138 +6.111347517e-05 +6.111347517e-05 +3.944800611e+02 +3.944800000e+02 -3.9046e+00 -2.8928e+00 -3.8065e+00
23868 +3.980246589e-05 +3.980246589e-05 +3.944800398e+02 +3.944800000e+02 -3.9026e+00 -2.8928e+00 -3.8065e+00
43549 +1.975718322e-05 +1.975718322e-05 +3.944800198e+02 +3.944800000e+02 -3.8961e+00 -2.8928e+00 -3.8053e+00
55434 +1.336831161e-05 +1.336831161e-05 +3.944800134e+02 +3.944800000e+02 -3.8957e+00 -2.8928e+00 -3.8031e+00
63432 +8.116979188e-06 +8.116979188e-06 +3.944800081e+02 +3.944800000e+02 -3.8969e+00 -2.8928e+00 -3.8028e+00
101274 +5.453550784e-06 +5.453550784e-06 +3.944800055e+02 +3.944800000e+02 -3.8969e+00 -2.8887e+00 -3.8028e+00
124967 +3.188356743e-06 +3.188356743e-06 +3.944800032e+02 +3.944800000e+02 -3.8984e+00 -2.8887e+00 -3.8028e+00
189806 +1.950803266e-06 +1.950803266e-06 +3.944800020e+02 +3.944800000e+02 -3.8988e+00 -2.8891e+00 -3.8028e+00
280826 +1.084897690e-06 +1.084897690e-06 +3.944800011e+02 +3.944800000e+02 -3.8989e+00 -2.8912e+00 -3.8028e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.818160121e+01 +3.818160121e+01 -2.089283988e+02 -2.471100000e+02 -5.5084e-01 -4.8009e+00 -2.3019e+00
