% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.458879797e+02 +1.458879797e+02 -3.162020203e+02 -4.620900000e+02 -3.7579e+00 -1.2196e+00
95 +9.052187685e+00 +9.052187685e+00 -4.530378123e+02 -4.620900000e+02 -2.4519e+00 +2.8849e+00
194 +5.982983388e+00 +5.982983388e+00 -4.561070166e+02 -4.620900000e+02 -2.4519e+00 +1.9576e+00
915 +3.131257149e+00 +3.131257149e+00 -4.589587429e+02 -4.620900000e+02 -2.2755e+00 +2.6186e+00
1464 +1.732388793e+00 +1.732388793e+00 -4.603576112e+02 -4.620900000e+02 -2.2930e+00 +2.6801e+00
2215 +1.399840045e+00 +1.399840045e+00 -4.606901600e+02 -4.620900000e+02 -2.3059e+00 +2.6801e+00
5456 +6.689277340e-01 +6.689277340e-01 -4.614210723e+02 -4.620900000e+02 -2.2879e+00 +2.3025e+00
6787 +8.821595358e-04 +8.821595358e-04 -4.620891178e+02 -4.620900000e+02 -2.3413e+00 +2.2994e+00
20040 +2.376797035e-04 +2.376797035e-04 -4.620897623e+02 -4.620900000e+02 -2.3413e+00 +2.2997e+00
50196 +9.728926068e-05 +9.728926068e-05 -4.620899027e+02 -4.620900000e+02 -2.3407e+00 +2.2998e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.394764472e+03 +1.394764472e+03 +1.472424472e+03 +7.766000000e+01 -2.2432e+00 +4.5389e+00
92 +1.091667714e+01 +1.091667714e+01 +8.857667714e+01 +7.766000000e+01 +2.1325e-01 -5.2762e-01
190 +7.509887949e+00 +7.509887949e+00 +8.516988795e+01 +7.766000000e+01 +3.1302e-01 -4.5803e-01
284 +6.123295180e+00 +6.123295180e+00 +8.378329518e+01 +7.766000000e+01 +3.3175e+00 -5.2762e-01
382 +2.025022375e+00 +2.025022375e+00 +7.968502237e+01 +7.766000000e+01 +2.4300e+00 -4.5803e-01
1337 +7.712196876e-01 +7.712196876e-01 +7.843121969e+01 +7.766000000e+01 +2.4370e+00 -8.7185e-01
2937 +5.618326282e-01 +5.618326282e-01 +7.822183263e+01 +7.766000000e+01 +2.3835e+00 -8.7185e-01
4633 +1.564681119e-01 +1.564681119e-01 +7.781646811e+01 +7.766000000e+01 +2.3835e+00 -8.4804e-01
13945 +1.551181049e-02 +1.551181049e-02 +7.767551181e+01 +7.766000000e+01 +2.3919e+00 -8.5803e-01
24085 +8.981650276e-03 +8.981650276e-03 +7.766898165e+01 +7.766000000e+01 +2.3957e+00 -8.5803e-01
26323 +2.593143109e-04 +2.593143109e-04 +7.766025931e+01 +7.766000000e+01 +2.3995e+00 -8.5606e-01
36197 +1.744566444e-05 +1.744566444e-05 +7.766001745e+01 +7.766000000e+01 +2.3986e+00 -8.5606e-01
118188 +1.074257713e-05 +1.074257713e-05 +7.766001074e+01 +7.766000000e+01 +2.3985e+00 -8.5606e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.033701248e+03 +2.033701248e+03 +2.149381248e+03 +1.156800000e+02 +2.8137e+00 +4.9173e+00
96 +4.534818484e+00 +4.534818484e+00 +1.202148185e+02 +1.156800000e+02 -3.1272e+00 -6.6779e-01
188 +1.212561471e+00 +1.212561471e+00 +1.168925615e+02 +1.156800000e+02 -2.1432e+00 -6.1729e-01
648 +6.986719696e-01 +6.986719696e-01 +1.163786720e+02 +1.156800000e+02 -2.1432e+00 -9.9870e-01
3997 +2.055731508e-01 +2.055731508e-01 +1.158855732e+02 +1.156800000e+02 -2.2056e+00 -9.7704e-01
9389 +1.527620337e-01 +1.527620337e-01 +1.158327620e+02 +1.156800000e+02 -2.1860e+00 -9.9236e-01
9485 +5.843733351e-02 +5.843733351e-02 +1.157384373e+02 +1.156800000e+02 -2.1760e+00 -9.7704e-01
11134 +4.426988724e-03 +4.426988724e-03 +1.156844270e+02 +1.156800000e+02 -2.1760e+00 -9.8178e-01
28859 +3.253313911e-03 +3.253313911e-03 +1.156832533e+02 +1.156800000e+02 -2.1778e+00 -9.8178e-01
57063 +4.201227060e-04 +4.201227060e-04 +1.156804201e+02 +1.156800000e+02 -2.1780e+00 -9.8360e-01
72320 +2.699052465e-04 +2.699052465e-04 +1.156802699e+02 +1.156800000e+02 -2.1780e+00 -9.8286e-01
131058 +2.469310858e-04 +2.469310858e-04 +1.156802469e+02 +1.156800000e+02 -2.1781e+00 -9.8286e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.656543702e+03 +3.656543702e+03 +3.652833702e+03 -3.710000000e+00 -3.4826e+00 +4.3446e+00
92 +1.028857875e+01 +1.028857875e+01 +6.578578751e+00 -3.710000000e+00 +1.1682e+00 -1.7078e+00
187 +8.280936493e+00 +8.280936493e+00 +4.570936493e+00 -3.710000000e+00 +3.0446e+00 -2.6578e+00
736 +1.683113950e+00 +1.683113950e+00 -2.026886050e+00 -3.710000000e+00 +3.0639e+00 -2.2705e+00
1016 +7.214347907e-01 +7.214347907e-01 -2.988565209e+00 -3.710000000e+00 +3.0639e+00 -2.2868e+00
1286 +2.229243211e-01 +2.229243211e-01 -3.487075679e+00 -3.710000000e+00 +3.0974e+00 -2.2868e+00
4665 +1.291672542e-01 +1.291672542e-01 -3.580832746e+00 -3.710000000e+00 +3.1250e+00 -2.2868e+00
22715 +7.522414765e-02 +7.522414765e-02 -3.634775852e+00 -3.710000000e+00 +3.1169e+00 -2.3013e+00
38180 +3.055420508e-03 +3.055420508e-03 -3.706944579e+00 -3.710000000e+00 +3.1169e+00 -2.2944e+00
69691 +1.810243425e-03 +1.810243425e-03 -3.708189757e+00 -3.710000000e+00 +3.1219e+00 -2.2944e+00
87651 +1.388091297e-03 +1.388091297e-03 -3.708611909e+00 -3.710000000e+00 +3.1220e+00 -2.2956e+00
111612 +9.900047242e-04 +9.900047242e-04 -3.709009995e+00 -3.710000000e+00 +3.1200e+00 -2.2944e+00
148536 +4.353978267e-04 +4.353978267e-04 -3.709564602e+00 -3.710000000e+00 +3.1197e+00 -2.2956e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.799119617e+01 +8.799119617e+01 +2.201711962e+02 +1.321800000e+02 +3.2434e+00 +1.6510e+00
93 +1.066316989e+01 +1.066316989e+01 +1.428431699e+02 +1.321800000e+02 -3.5709e+00 +2.1042e+00
