% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.701369795e+02 +3.701369795e+02 -9.195302046e+01 -4.620900000e+02 -1.9447e-01 +2.6428e+00 -3.2741e+00 +4.7669e+00 -2.9446e+00 +4.8064e+00 +2.1494e-01 +2.1119e+00 +2.4994e+00 -2.2419e+00
179 +1.656219326e+02 +1.656219326e+02 -2.964680674e+02 -4.620900000e+02 -2.7561e+00 +2.5903e+00 +3.9955e+00 +2.0352e+00 +3.5943e+00 +2.1722e+00 +2.1720e+00 +4.1944e+00 -2.3098e-01 -3.8343e-01
556 +1.492322116e+02 +1.492322116e+02 -3.128577884e+02 -4.620900000e+02 -4.7492e+00 +1.4526e+00 +3.7805e+00 +1.4317e+00 +3.3395e+00 +1.4381e+00 +8.7690e-01 +2.4133e+00 +1.6553e+00 +1.3085e+00
909 +9.384029189e+01 +9.384029189e+01 -3.682497081e+02 -4.620900000e+02 +9.5168e-01 +1.4526e+00 +3.7805e+00 +1.9833e+00 +6.5577e-01 +2.3722e+00 +1.8853e+00 +1.7189e+00 +1.0955e+00 -8.9337e-01
1988 +5.479735274e+01 +5.479735274e+01 -4.072926473e+02 -4.620900000e+02 -4.3673e+00 +1.4526e+00 +3.7805e+00 +1.9090e+00 +1.1436e+00 +2.1722e+00 +2.1720e+00 +3.0456e+00 +3.1732e+00 +3.9717e-01
2701 +3.959259042e+01 +3.959259042e+01 -4.224974096e+02 -4.620900000e+02 -3.4010e-01 +7.1294e-01 +3.8916e+00 +2.0352e+00 +1.1436e+00 +2.1722e+00 +3.7831e+00 +3.0456e+00 +1.7566e+00 +3.9717e-01
3239 +2.347122440e+01 +2.347122440e+01 -4.386187756e+02 -4.620900000e+02 -3.4010e-01 +1.4526e+00 +3.7805e+00 +6.5994e-01 +1.6486e+00 +2.1722e+00 +2.1720e+00 +3.0456e+00 +1.8409e+00 +3.9717e-01
5926 +1.484458575e+01 +1.484458575e+01 -4.472454143e+02 -4.620900000e+02 -3.4010e-01 +1.3806e+00 +3.8916e+00 +7.3920e-01 +1.6486e+00 +2.1722e+00 +2.5632e+00 +3.0456e+00 +1.8409e+00 +3.9717e-01
15177 +8.531351521e+00 +8.531351521e+00 -4.535586485e+02 -4.620900000e+02 -2.2991e+00 +3.2374e+00 +2.2129e+00 +7.7087e-01 +2.2871e+00 +2.1234e+00 +2.5407e+00 +3.0757e+00 +2.2522e+00 +7.5914e-02
16725 +6.039349639e+00 +6.039349639e+00 -4.560506504e+02 -4.620900000e+02 -2.3395e+00 +3.2374e+00 +2.2129e+00 +7.7087e-01 +2.2871e+00 +2.2153e+00 +2.5407e+00 +2.2169e+00 +2.2447e+00 +7.5914e-02
25392 +3.432788592e+00 +3.432788592e+00 -4.586572114e+02 -4.620900000e+02 -2.3245e+00 +2.3167e+00 +3.0631e+00 -3.6811e-03 +1.6637e+00 +2.1589e+00 +2.5483e+00 +2.6007e+00 +1.8087e+00 +5.5605e-02
26366 +2.389229830e+00 +2.389229830e+00 -4.597007702e+02 -4.620900000e+02 -2.3245e+00 +2.3167e+00 +3.0631e+00 +7.2880e-01 +1.6607e+00 +2.1589e+00 +2.5483e+00 +2.6007e+00 +1.8087e+00 +5.5605e-02
27146 +1.458560971e+00 +1.458560971e+00 -4.606314390e+02 -4.620900000e+02 -2.3245e+00 +2.3167e+00 +3.0631e+00 +7.2880e-01 +2.3121e+00 +2.1589e+00 +2.5483e+00 +2.6007e+00 +1.8087e+00 +5.5605e-02
44657 +9.166701394e-01 +9.166701394e-01 -4.611733299e+02 -4.620900000e+02 -2.3395e+00 +2.2922e+00 +2.2129e+00 +7.4147e-01 +2.2871e+00 +2.1755e+00 +2.5407e+00 +2.5956e+00 +1.7912e+00 +7.5914e-02
45350 +6.148344224e-01 +6.148344224e-01 -4.614751656e+02 -4.620900000e+02 -2.3395e+00 +2.2922e+00 +2.2129e+00 +7.4147e-01 +2.3011e+00 +2.1755e+00 +2.5407e+00 +2.6125e+00 +1.7912e+00 +5.1985e-02
56461 +2.329842217e-01 +2.329842217e-01 -4.618570158e+02 -4.620900000e+02 -2.3395e+00 +2.3167e+00 +2.2129e+00 +7.2880e-01 +2.3121e+00 +2.1719e+00 +2.5483e+00 +2.6007e+00 +1.8100e+00 +5.5605e-02
